data	target	roc_auc_score	pr_auc_score
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13936	0.825	0.30952380952380953
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q14289	0.43548387096774194	0.08012820512820512
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q14524	0.9090909090909091	0.6333333333333333
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q14680	0.74	0.3302521008403361
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q15418	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16288	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16539	0.8344155844155845	0.6085757291422316
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16584	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16620	0.79	0.6359649122807017
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16665	0.5	0.12916666666666665
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16678	0.8727272727272727	0.7573412698412698
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16790	0.9512820512820512	0.6094276094276094
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q29006	0.8181818181818181	0.7333333333333334
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q5U9J1	0.975	0.8333333333333333
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q60492	0.975	0.6791666666666667
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q70Z44	0.9838709677419355	0.8333333333333333
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q86V86	0.8939393939393939	0.4444444444444445
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8IL32	0.7256756756756757	0.34542432009312785
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8K4Z4	0.9044117647058824	0.8088235294117647
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8N1Q1	0.8333333333333333	0.5769230769230769
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8N4C8	0.5454545454545454	0.275
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8NER1	0.8288288288288288	0.4714285714285714
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8TDD5	0.9242424242424242	0.6984126984126984
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8WXA8	0.9838709677419355	0.8333333333333333
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q91ZM7	0.954954954954955	0.6984126984126985
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q92731	0.8888888888888888	0.8277777777777777
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96FL8	0.5151515151515151	0.1508190883190883
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96GD4	0.9310344827586207	0.45
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96P20	0.6666666666666666	0.47857142857142854
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96RJ0	0.47747747747747743	0.09298109298109297
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99250	0.9499341238471672	0.7426684426684428
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99705	0.9666666666666667	0.8253968253968254
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99720	0.9511128775834659	0.6531900649331446
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9BQF6	0.6838235294117647	0.36427536231884056
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9ES14	0.861842105263158	0.6704545454545454
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9GZU7	0.8274932614555256	0.4634508348794063
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9GZV3	0.7903225806451613	0.18333333333333335
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9H2G2	0.75	0.6354166666666666
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9H3N8	0.70625	0.2550601092896175
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HAZ1	0.8161764705882353	0.37976190476190474
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HC16	0.580952380952381	0.4760233918128655
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HC97	0.5147058823529411	0.4242063492063492
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9JI35	0.5045045045045045	0.09632034632034633
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9NPD5	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9NY46	0.8896103896103896	0.3452598988313274
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9ULX7	0.8503401360544217	0.8418367346938775
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9UM73	0.6619047619047619	0.24111111111111114
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9UNQ0	0.6	0.36960188933873145
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9XUB2	0.4242424242424242	0.4103703703703704
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y239	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2D0	0.875	0.6291666666666667
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2I1	0.9545454545454546	0.8333333333333333
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2T6	0.7865168539325843	0.5466208133971292
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y4K4	0.7878787878787878	0.4944444444444444
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y4P1	0.275	0.09215686274509804
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y5N1	0.926470588235294	0.625
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y5X4	0.3472222222222222	0.11507936507936509
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y6L6	0.9279279279279279	0.7575757575757576
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y6X5	0.9292929292929293	0.7666666666666666
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	X2CFA5	0.8484848484848485	0.5
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_C0009_HUMAN	0.7657657657657657	0.7011494252873562
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0002	0.8625	0.3130952380952381
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0003	0.868421052631579	0.5515151515151515
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0003_RAT	0.8961038961038961	0.6598948670377242
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015	0.8709677419354839	0.3611111111111111
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015_HUMAN	0.9500000000000001	0.5428571428571428
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015_RAT	0.6052631578947368	0.22701612903225807
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016	0.939622641509434	0.7859649122807018
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016_HUMAN	0.7121212121212122	0.2621082621082621
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016_RAT	0.75	0.3433862433862434
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0068	0.65	0.23809523809523808
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0075_RAT	0.935483870967742	0.6666666666666666
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0082	0.8200000000000001	0.6396103896103896
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0118	0.967741935483871	0.5833333333333333
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0118_RAT	0.9338235294117647	0.5011904761904762
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0152	0.6666666666666666	0.4476190476190476
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0153	0.8095238095238095	0.5389008234872896
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0155	0.7567567567567568	0.1748917748917749
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0196	0.625	0.5588235294117647
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0218_HUMAN	0.8707482993197279	0.711103896103896
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0222_HUMAN	0.852359208523592	0.6806475201212043
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0244_RAT	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0263	0.9444444444444444	0.5888888888888889
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0263_TORP	0.9444444444444444	0.5888888888888889
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0284_RAT	0.85	0.325
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0288	0.9861111111111112	0.9166666666666665
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0288_HUMAN	1.0	1.0
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0294_CAVPO	0.959375	0.8555555555555556
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0294_HUMAN	0.8605442176870749	0.7194444444444444
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0297_RAT	0.75	0.2361111111111111
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0315	0.8	0.4308628740232514
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0315_RAT	0.9407894736842106	0.8269230769230769
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371	0.48484848484848486	0.148109243697479
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371_HUMAN	0.8	0.26785714285714285
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371_RAT	0.72	0.48055555555555557
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470	0.3897058823529412	0.1980150972086456
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470_CAVPO	0.8484848484848485	0.5555555555555556
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470_RAT	0.89	0.6810897435897436
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0958	0.8947368421052632	0.6519230769230769
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F3252	0.4387755102040816	0.18416783919858415
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F3255	0.7857142857142857	0.5211058782487354
