data	target	positive_counts	negative_counts	A:I_ratio	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
RDKit 1D descriptors	K7GSR7	52 (1.27%)	4048 (412584.62%)	0.0128	GradientBoosting	200	153	44	51	0	362	3	20	5	87	0.9382566585956416	0.5940420560747663	0.4631578947368421	0.1304347826086956	1.0	0.375	0.6330935251798561	0.3715370018975332	0.1935483870967741	0.9382566585956416	0.7733644859813085	0.6371530920423448	0.119627537229316	0.4631578947368421	0.2923066064370412	8.495926642417908
RDKit 1D descriptors	K7GSR7	52 (1.27%)	4048 (412584.62%)	0.0128	XGBoost	200	158	39	57	5	356	4	23	4	84	0.8741745542593	0.6425233644859814	0.40625	0.1481481481481481	0.8863636363636364	0.5	0.5571428571428573	0.3626984126984127	0.2285714285714285	0.8741745542593	0.7172897196261683	0.5418965576881953	0.1710920089722421	0.3710261463099264	0.2730269909688013	11.122637609640757
RDKit 1D descriptors	O08892	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	111	8	8	0	80	1	1	2	21	0.9545454545454546	0.6439393939393939	0.5	0.5	1.0	0.3333333333333333	0.6666666666666666	0.58	0.4	0.9545454545454544	0.5757575757575758	0.674199862463242	0.3448281541042982	0.5	0.4566666666666666	1.3091822306315104
RDKit 1D descriptors	O08892	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	148	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.3075396825396825	0.0	0.5	0.7575757575757576	0.0	0.0	0.0833333333333333	0.2686868686868687	6.3904469529787695
RDKit 1D descriptors	O14746	16 (0.39%)	4084 (433925.0%)	0.0039	GradientBoosting	200	194	11	17	2	110	1	6	2	27	0.8561477892186553	0.5757575757575758	0.3928571428571428	0.1428571428571428	0.8461538461538461	0.3333333333333333	0.5365853658536585	0.1415384615384615	0.2	0.8561477892186554	0.4747474747474747	0.5168276713895954	0.1058097389226212	0.3467032967032967	0.173015873015873	0.3958720326423645
RDKit 1D descriptors	O14746	16 (0.39%)	4084 (433925.0%)	0.0039	XGBoost	200	154	0	1	13	126	0	0	3	33	0.4960629921259842	0.5	0.0	0.0	0.0	0.0	0.0	0.1810090984284532	0.0	0.4960629921259842	0.3333333333333333	-0.0271370362977339	0.0	0.0928571428571428	0.1590909090909091	6.605338132381439
RDKit 1D descriptors	O14965	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	41	9	1	0	95	2	1	1	23	0.9947916666666669	0.8125	0.9	0.6666666666666666	1.0	0.6666666666666666	0.9473684210526316	0.6	0.6666666666666666	0.9947916666666669	0.7916666666666666	0.9437293044088436	0.625	0.9	0.7222222222222222	1.974664600690206
RDKit 1D descriptors	O14965	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	142	5	0	4	96	1	1	2	23	0.7777777777777778	0.6458333333333334	1.0	0.5	0.5555555555555556	0.3333333333333333	0.7142857142857143	0.4	0.4	0.7777777777777778	0.6736111111111112	0.7302967433402214	0.35	0.5936507936507937	0.4259259259259259	6.344185101985931
RDKit 1D descriptors	O43353	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	91	9	2	0	94	2	0	1	24	0.9895833333333331	0.8333333333333333	0.8181818181818182	1.0	1.0	0.6666666666666666	0.9	0.7777777777777778	0.8	0.9895833333333331	0.9861111111111112	0.8950622121597827	0.8	0.8181818181818182	0.9166666666666664	2.4932197173436483
RDKit 1D descriptors	O43353	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	12	9	2	0	94	2	0	1	24	0.9895833333333331	0.8333333333333333	0.8181818181818182	1.0	1.0	0.6666666666666666	0.9	0.75	0.8	0.9895833333333331	0.9722222222222222	0.8950622121597827	0.8	0.8181818181818182	0.8666666666666667	6.81484006245931
RDKit 1D descriptors	O43570	33 (0.8%)	4067 (419024.24%)	0.0081	GradientBoosting	200	96	26	5	0	259	2	2	5	64	0.990530303030303	0.6277056277056277	0.8387096774193549	0.5	1.0	0.2857142857142857	0.912280701754386	0.6890043290043291	0.3636363636363636	0.9905303030303032	0.9307359307359306	0.9070970314348558	0.3304505495823919	0.8387096774193549	0.584074655503227	2.14530953168869
RDKit 1D descriptors	O43570	33 (0.8%)	4067 (419024.24%)	0.0081	XGBoost	200	97	25	8	1	256	2	2	5	64	0.9656177156177156	0.6277056277056277	0.7575757575757576	0.5	0.9615384615384616	0.2857142857142857	0.8474576271186441	0.6337662337662338	0.3636363636363636	0.9656177156177156	0.935064935064935	0.837769600266886	0.3304505495823919	0.7318865043002974	0.5953490091688849	5.592239026228587
RDKit 1D descriptors	O60285	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	180	8	3	1	93	1	4	2	20	0.9288194444444444	0.5833333333333334	0.7272727272727273	0.2	0.8888888888888888	0.3333333333333333	0.7999999999999999	0.3666666666666667	0.25	0.9288194444444444	0.6944444444444445	0.7839729305087457	0.1348399724926484	0.6559884559884559	0.2748538011695906	1.0614403128623962
RDKit 1D descriptors	O60285	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	193	6	7	3	89	2	6	1	18	0.796875	0.7083333333333333	0.4615384615384615	0.25	0.6666666666666666	0.6666666666666666	0.5454545454545455	0.1751048951048951	0.3636363636363636	0.796875	0.763888888888889	0.5046553759695653	0.2867696673382022	0.3362637362637363	0.2619047619047619	6.175881556669871
RDKit 1D descriptors	O60674	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	171	9	0	0	96	1	0	2	24	1.0	0.6666666666666666	1.0	1.0	1.0	0.3333333333333333	1.0	0.4666666666666667	0.5	1.0	0.5694444444444443	1.0	0.554700196225229	1.0	0.4384615384615384	2.870165359973908
RDKit 1D descriptors	O60674	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	166	0	0	9	96	0	0	3	24	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2666666666666667	0.0	0.5	0.2708333333333332	0.0	0.0	0.0857142857142857	0.0906432748538011	2.6881486932436625
RDKit 1D descriptors	O60755	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	71	11	21	1	90	0	6	2	23	0.8637387387387387	0.396551724137931	0.34375	0.0	0.9166666666666666	0.0	0.5	0.3859307359307359	0.0	0.8637387387387385	0.2241379310344827	0.4920123218869878	-0.1286535041805354	0.3232342479674796	0.0616698292220113	0.4910515109697977
RDKit 1D descriptors	O60755	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	94	0	0	12	111	0	0	2	29	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2621212121212121	0.0	0.5	0.1206896551724137	0.0	0.0	0.0975609756097561	0.0541666666666666	4.827771623929341
RDKit 1D descriptors	O60840	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	181	8	0	0	80	0	2	2	18	1.0	0.45	1.0	0.0	1.0	0.0	1.0	0.55	0.0	1.0	0.7999999999999999	1.0	-0.1	1.0	0.2916666666666666	2.060494589805603
RDKit 1D descriptors	O60840	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	29	7	0	1	80	0	0	2	20	0.9375	0.5	1.0	0.0	0.875	0.0	0.9333333333333332	0.5142857142857143	0.0	0.9375	0.6	0.9296222517045284	0.0	0.8863636363636364	0.1555555555555555	11.258835764726005
RDKit 1D descriptors	O70212	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	71	9	3	0	102	0	3	4	22	0.9857142857142858	0.44	0.75	0.0	1.0	0.0	0.8571428571428571	0.5333333333333333	0.0	0.9857142857142857	0.54	0.8535639569308375	-0.1358732440973515	0.75	0.1764069264069264	1.756708312034607
RDKit 1D descriptors	O70212	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	79	1	1	8	104	0	2	4	23	0.5507936507936508	0.46	0.5	0.0	0.1111111111111111	0.0	0.1818181818181818	0.212	0.0	0.5507936507936508	0.49	0.2086562123829204	-0.1088662107903634	0.1257309941520467	0.1960702341137123	6.268268748124441
RDKit 1D descriptors	O70528	27 (0.66%)	4073 (422385.19%)	0.0066	GradientBoosting	200	74	19	15	1	202	3	6	4	47	0.9404377880184333	0.6576819407008087	0.5588235294117647	0.3333333333333333	0.95	0.4285714285714285	0.7037037037037037	0.3920923520923521	0.375	0.940437788018433	0.8490566037735849	0.6985089189277666	0.2835257867105283	0.535101762223877	0.5882151029748284	1.1143784284591676
RDKit 1D descriptors	O70528	27 (0.66%)	4073 (422385.19%)	0.0066	XGBoost	200	10	20	0	0	217	3	1	4	52	1.0	0.7048517520215634	1.0	0.75	1.0	0.4285714285714285	1.0	0.2704761904761905	0.5454545454545454	1.0	0.84366576819407	1.0	0.5272694681368005	1.0	0.6155404383975812	18.95482743581136
RDKit 1D descriptors	O75030	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	162	0	0	9	96	0	0	3	24	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.1480693219823654	0.0	0.5	0.5	0.0	0.0	0.0857142857142857	0.1111111111111111	2.583731921513875
RDKit 1D descriptors	O75030	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	119	0	1	9	95	0	1	3	23	0.4947916666666667	0.4791666666666667	0.0	0.0	0.0	0.0	0.0	0.2159706959706959	0.0	0.4947916666666667	0.3194444444444444	-0.0300240288384538	-0.0693375245281536	0.0857142857142857	0.1484615384615384	3.9327359000841775
RDKit 1D descriptors	O76074	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	121	8	11	0	69	1	5	1	15	0.93125	0.625	0.4210526315789473	0.1666666666666666	1.0	0.5	0.5925925925925926	0.4371428571428571	0.25	0.93125	0.525	0.6026258331144144	0.1613743060919757	0.4210526315789473	0.1458333333333333	0.7948668837547302
RDKit 1D descriptors	O76074	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	185	0	0	8	80	0	0	2	20	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.1860526315789473	0.0	0.5	0.725	0.0	0.0	0.0909090909090909	0.3333333333333333	5.3665824731191
RDKit 1D descriptors	O94806	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	34	8	0	0	80	2	0	0	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.2189916531244918
RDKit 1D descriptors	O94806	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	28	6	0	2	80	2	0	0	20	0.875	1.0	1.0	1.0	0.75	1.0	0.8571428571428571	0.4666666666666667	1.0	0.875	1.0	0.8553989227683015	1.0	0.7727272727272727	1.0	11.661815337340038
RDKit 1D descriptors	O95069	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	193	8	4	0	76	1	3	1	17	0.975	0.675	0.6666666666666666	0.25	1.0	0.5	0.8	0.6166666666666666	0.3333333333333333	0.975	0.725	0.7958224257542214	0.2608745973749754	0.6666666666666666	0.3333333333333333	2.013103707631429
RDKit 1D descriptors	O95069	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	6	7	0	1	80	1	1	1	19	0.9375	0.725	1.0	0.5	0.875	0.5	0.9333333333333332	0.4	0.5	0.9375	0.7999999999999999	0.9296222517045284	0.45	0.8863636363636364	0.6	10.849873379866285
RDKit 1D descriptors	O95153	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	172	8	1	0	79	1	4	1	16	0.99375	0.65	0.8888888888888888	0.2	1.0	0.5	0.9411764705882352	0.5333333333333333	0.2857142857142857	0.99375	0.75	0.936897954837013	0.2057983021710106	0.8888888888888888	0.2361111111111111	1.537195189793905
RDKit 1D descriptors	O95153	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	10	8	0	0	80	0	1	2	19	1.0	0.475	1.0	0.0	1.0	0.0	1.0	0.2666666666666667	0.0	1.0	0.75	1.0	-0.0690065559342354	1.0	0.2666666666666666	12.38568502664566
RDKit 1D descriptors	O95180	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	45	25	12	1	234	3	8	2	56	0.9563789868667918	0.7375	0.6756756756756757	0.2727272727272727	0.9615384615384616	0.6	0.7936507936507937	0.459007659007659	0.3749999999999999	0.9563789868667918	0.771875	0.7828437162977211	0.3364017601033428	0.653364620276385	0.2479562594268476	3.0215938528378805
RDKit 1D descriptors	O95180	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	119	25	4	1	242	2	3	3	61	0.9726391494684178	0.6765625	0.8620689655172413	0.4	0.9615384615384616	0.4	0.9090909090909092	0.3466666666666667	0.4000000000000001	0.9726391494684178	0.8406250000000001	0.9005581886465595	0.353125	0.8325889374317366	0.4026915113871635	15.68880350589752
RDKit 1D descriptors	O95264	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	70	13	1	0	118	2	1	0	30	0.9957983193277312	0.9838709677419356	0.9285714285714286	0.6666666666666666	1.0	1.0	0.962962962962963	0.5977777777777777	0.8	0.9957983193277312	1.0	0.959566728957882	0.8032193289024988	0.9285714285714286	1.0	3.939198537667592
RDKit 1D descriptors	O95264	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	24	13	0	0	119	1	1	1	30	1.0	0.7338709677419355	1.0	0.5	1.0	0.5	1.0	0.4942857142857143	0.5	1.0	0.9838709677419356	1.0	0.4677419354838709	1.0	0.8333333333333333	11.933966485659282
RDKit 1D descriptors	O95342	25 (0.61%)	4075 (423800.0%)	0.0061	GradientBoosting	200	173	19	8	0	193	0	3	6	46	0.9800995024875622	0.4693877551020408	0.7037037037037037	0.0	1.0	0.0	0.8260869565217391	0.45	0.0	0.9800995024875622	0.7346938775510204	0.8220070535546553	-0.0840497722020788	0.7037037037037037	0.2061660561660561	2.491174741586049
RDKit 1D descriptors	O95342	25 (0.61%)	4075 (423800.0%)	0.0061	XGBoost	200	173	16	10	3	191	0	2	6	47	0.8961770096884001	0.4795918367346938	0.6153846153846154	0.0	0.8421052631578947	0.0	0.7111111111111111	0.4504761904761905	0.0	0.8961770096884001	0.7585034013605442	0.6894560002319137	-0.0679758502044123	0.531854987118145	0.2288359788359788	9.317581196626028
RDKit 1D descriptors	O95819	21 (0.51%)	4079 (427323.81%)	0.0051	GradientBoosting	200	86	16	2	0	166	1	0	4	42	0.9940476190476192	0.6	0.8888888888888888	1.0	1.0	0.2	0.9411764705882352	0.7814285714285715	0.3333333333333333	0.9940476190476192	0.8952380952380953	0.9371802805793976	0.4273273869671518	0.8888888888888888	0.5153646353646354	5.123844651381175
RDKit 1D descriptors	O95819	21 (0.51%)	4079 (427323.81%)	0.0051	XGBoost	200	11	15	1	1	167	1	0	4	42	0.9657738095238096	0.6	0.9375	1.0	0.9375	0.2	0.9375	0.5599999999999999	0.3333333333333333	0.9657738095238096	0.819047619047619	0.9315476190476192	0.4273273869671518	0.8843410326086957	0.4475133689839572	8.021917112668355
RDKit 1D descriptors	P00519	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	171	12	4	0	107	2	3	0	26	0.981981981981982	0.9482758620689656	0.75	0.4	1.0	1.0	0.8571428571428571	0.4666666666666666	0.5714285714285715	0.981981981981982	1.0	0.8502781738778039	0.5988494716163423	0.75	1.0	4.840747980276744
RDKit 1D descriptors	P00519	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	161	3	13	9	98	0	1	2	28	0.5664414414414414	0.4827586206896552	0.1875	0.0	0.25	0.0	0.2142857142857142	0.2489682539682539	0.0	0.5664414414414415	0.7586206896551724	0.1172112435953047	-0.0479463301485384	0.120045731707317	0.2019230769230769	4.201481787363688
RDKit 1D descriptors	P00533	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	174	29	5	0	309	5	3	5	73	0.9920382165605096	0.7302631578947368	0.8529411764705882	0.625	1.0	0.5	0.9206349206349206	0.5369047619047619	0.5555555555555556	0.9920382165605096	0.8828947368421052	0.9161655475967332	0.5082401299480479	0.8529411764705882	0.6104385688638073	3.60544023513794
RDKit 1D descriptors	P00533	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	27	25	3	4	311	3	1	7	75	0.9262574126949265	0.6434210526315789	0.8928571428571429	0.75	0.8620689655172413	0.3	0.8771929824561403	0.4714285714285714	0.4285714285714285	0.9262574126949265	0.8842105263157894	0.8662265097286186	0.4366291993973458	0.7813662410777118	0.6627051671732522	18.189956963062286
RDKit 1D descriptors	P00734	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	121	8	7	0	73	1	2	1	18	0.95625	0.7	0.5333333333333333	0.3333333333333333	1.0	0.5	0.6956521739130436	0.2571428571428572	0.4	0.95625	0.8	0.697614984548545	0.3350831266333564	0.5333333333333333	0.6	2.3771175225575765
RDKit 1D descriptors	P00734	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	136	0	0	8	80	0	1	2	19	0.5	0.475	0.0	0.0	0.0	0.0	0.0	0.1574162679425837	0.0	0.5	0.475	0.0	-0.0690065559342354	0.0909090909090909	0.1302521008403361	5.9404160936673485
RDKit 1D descriptors	P00750	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	25	7	16	1	72	1	4	2	18	0.8465909090909092	0.5757575757575758	0.3043478260869565	0.2	0.875	0.3333333333333333	0.4516129032258065	0.5171428571428571	0.25	0.8465909090909091	0.5151515151515151	0.4488571466532352	0.1230914909793327	0.2767210144927536	0.2597402597402597	2.612295627593994
RDKit 1D descriptors	P00750	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	192	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2416161616161616	0.0	0.5	0.803030303030303	0.0	0.0	0.0833333333333333	0.3833333333333333	7.355918300151825
RDKit 1D descriptors	P00915	30 (0.73%)	4070 (420566.67%)	0.0074	GradientBoosting	200	164	23	11	1	229	6	1	0	59	0.95625	0.9916666666666668	0.6764705882352942	0.8571428571428571	0.9583333333333334	1.0	0.7931034482758621	0.6616666666666667	0.923076923076923	0.9562500000000002	1.0	0.783142401138106	0.9180725150319788	0.652072192513369	1.0	3.082787056763967
RDKit 1D descriptors	P00915	30 (0.73%)	4070 (420566.67%)	0.0074	XGBoost	200	92	22	6	2	234	5	0	1	60	0.9458333333333332	0.9166666666666669	0.7857142857142857	1.0	0.9166666666666666	0.8333333333333334	0.8461538461538461	0.7015384615384617	0.9090909090909092	0.9458333333333332	0.986111111111111	0.8324894839696756	0.9053574604251854	0.7278138528138528	0.9242424242424242	6.186564668019613
RDKit 1D descriptors	P00918	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	195	29	10	0	304	8	1	2	75	0.9840764331210192	0.8934210526315789	0.7435897435897436	0.8888888888888888	1.0	0.8	0.8529411764705882	0.649047619047619	0.8421052631578948	0.9840764331210192	0.9828947368421052	0.8484742433124252	0.8240010603141236	0.7435897435897436	0.9044431875314228	1.6832427541414896
RDKit 1D descriptors	P00918	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	146	27	25	2	289	8	4	2	72	0.925708324181858	0.8736842105263158	0.5192307692307693	0.6666666666666666	0.9310344827586208	0.8	0.6666666666666666	0.6277443609022556	0.7272727272727272	0.925708324181858	0.95	0.6604771460484302	0.6914090450089235	0.4892526544532174	0.8253533231474407	5.865139083067576
RDKit 1D descriptors	P01375	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	125	9	2	3	109	0	0	2	29	0.865990990990991	0.5	0.8181818181818182	0.0	0.75	0.0	0.7826086956521738	0.32	0.0	0.865990990990991	0.9827586206896552	0.7611095116096558	0.0	0.6380266075388027	0.8333333333333333	1.8003140926361083
RDKit 1D descriptors	P01375	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	8	9	2	3	109	2	0	0	29	0.865990990990991	1.0	0.8181818181818182	1.0	0.75	1.0	0.7826086956521738	0.36	1.0	0.865990990990991	1.0	0.7611095116096558	1.0	0.6380266075388027	1.0	6.701143689950308
RDKit 1D descriptors	P03372	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	154	26	1	0	245	3	0	2	64	0.9979674796747968	0.8	0.9629629629629628	1.0	1.0	0.6	0.981132075471698	0.6774603174603175	0.7499999999999999	0.9979674796747968	0.8562500000000001	0.9793102058968254	0.7627700713964738	0.9629629629629628	0.8196078431372549	4.81535389026006
RDKit 1D descriptors	P03372	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	11	23	4	3	242	2	0	3	64	0.9341776110068792	0.7	0.8518518518518519	1.0	0.8846153846153846	0.4	0.8679245283018868	0.6614652014652015	0.5714285714285715	0.9341776110068792	0.809375	0.8538601073078443	0.6181339274290046	0.7645906653259594	0.7301587301587302	19.220646222432453
RDKit 1D descriptors	P04150	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	56	12	4	1	115	2	2	0	29	0.944731738849386	0.967741935483871	0.75	0.5	0.9230769230769232	1.0	0.8275862068965517	0.6933333333333334	0.6666666666666666	0.944731738849386	1.0	0.8120528429069301	0.6839166144230384	0.6998834498834499	1.0	1.8846825083096823
RDKit 1D descriptors	P04150	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	0	11	2	2	117	2	2	0	29	0.9146735617323852	0.967741935483871	0.8461538461538461	0.5	0.8461538461538461	1.0	0.8461538461538461	0.6933333333333334	0.6666666666666666	0.9146735617323852	1.0	0.8293471234647706	0.6839166144230384	0.7311278465124619	1.0	6.931992793083191
RDKit 1D descriptors	P04156	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	171	8	5	0	83	1	5	2	17	0.9715909090909092	0.553030303030303	0.6153846153846154	0.1666666666666666	1.0	0.3333333333333333	0.761904761904762	0.6066666666666667	0.2222222222222222	0.9715909090909092	0.6212121212121212	0.7618527288259723	0.0807000207843753	0.6153846153846154	0.1888888888888888	1.9043070316314696
RDKit 1D descriptors	P04156	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	125	8	5	0	83	0	1	3	21	0.9715909090909092	0.4772727272727273	0.6153846153846154	0.0	1.0	0.0	0.761904761904762	0.2666666666666666	0.0	0.9715909090909092	0.5303030303030303	0.7618527288259723	-0.0753778361444409	0.6153846153846154	0.1699346405228758	5.057150606314341
RDKit 1D descriptors	P04278	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	14	8	0	0	80	1	1	1	19	1.0	0.725	1.0	0.5	1.0	0.5	1.0	0.8	0.5	1.0	0.975	1.0	0.45	1.0	0.8333333333333333	2.6899652004241945
