data	target	positive_counts	negative_counts	A:I_ratio	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
Physicochemical properties	A0A5F9DUN4	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	147	8	3	0	85	2	1	1	21	0.9829545454545454	0.8106060606060606	0.7272727272727273	0.6666666666666666	1.0	0.6666666666666666	0.8421052631578948	0.76	0.6666666666666666	0.9829545454545456	0.7878787878787878	0.8381404052084442	0.6212121212121212	0.7272727272727273	0.6180555555555556	1.468442678451538
Physicochemical properties	A0A5F9DUN4	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	86	8	1	0	87	2	2	1	20	0.994318181818182	0.7878787878787878	0.8888888888888888	0.5	1.0	0.6666666666666666	0.9411764705882352	0.5142857142857142	0.5714285714285715	0.994318181818182	0.9090909090909092	0.937436866561092	0.5103545438827408	0.8888888888888888	0.6805555555555556	13.89467242161433
Physicochemical properties	A5X5Y0	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	42	11	11	2	108	2	3	0	28	0.8768584356819651	0.9516129032258064	0.5	0.4	0.8461538461538461	1.0	0.6285714285714286	0.5504761904761905	0.5714285714285715	0.8768584356819651	0.935483870967742	0.6026230103192686	0.6010743070375286	0.4382284382284382	0.4166666666666666	1.4674956679344178
Physicochemical properties	A5X5Y0	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	51	11	4	2	115	0	1	2	30	0.9062702003878474	0.4838709677419355	0.7333333333333333	0.0	0.8461538461538461	0.0	0.7857142857142856	0.5271428571428571	0.0	0.9062702003878474	0.9516129032258064	0.7628717985798161	-0.0449013255066937	0.6356643356643356	0.5	7.764397307236989
Physicochemical properties	A6YCJ1	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	43	8	0	0	80	0	0	2	20	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.72	0.0	1.0	0.8250000000000001	1.0	0.0	1.0	0.2916666666666666	1.7064831137657166
Physicochemical properties	A6YCJ1	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	21	6	5	2	75	0	3	2	17	0.84375	0.425	0.5454545454545454	0.0	0.75	0.0	0.631578947368421	0.5666666666666667	0.0	0.84375	0.75	0.5976143046671968	-0.1256561724875086	0.4318181818181817	0.2857142857142857	9.23506002028783
Physicochemical properties	B0FL73	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	133	9	1	0	104	3	1	1	24	0.9952380952380953	0.855	0.9	0.75	1.0	0.75	0.9473684210526316	0.72	0.75	0.9952380952380953	0.9	0.9441549509633318	0.71	0.9	0.7644230769230769	2.96420605580012
Physicochemical properties	B0FL73	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	12	8	5	1	100	2	1	2	24	0.9206349206349206	0.73	0.6153846153846154	0.6666666666666666	0.8888888888888888	0.5	0.7272727272727274	0.6666666666666666	0.5714285714285715	0.9206349206349206	0.915	0.7137052005804002	0.520847435706514	0.5557804768331085	0.7708333333333333	6.439435315132141
Physicochemical properties	C4YTQ8	46 (1.12%)	4054 (414213.04%)	0.0113	GradientBoosting	200	164	27	105	10	262	4	28	5	65	0.7218130937476986	0.5716845878136201	0.2045454545454545	0.125	0.7297297297297297	0.4444444444444444	0.3195266272189349	0.2653304926484126	0.1951219512195122	0.7218130937476988	0.5346475507765831	0.2728221652735262	0.0876384136749364	0.174015374510424	0.1149339913628607	2.8234988609949747
Physicochemical properties	C4YTQ8	46 (1.12%)	4054 (414213.04%)	0.0113	XGBoost	200	190	29	88	8	279	3	25	6	68	0.772000883717505	0.532258064516129	0.2478632478632478	0.1071428571428571	0.7837837837837838	0.3333333333333333	0.3766233766233766	0.2171661671661671	0.1621621621621621	0.772000883717505	0.5221027479091995	0.3459396372015002	0.0410049375955062	0.214073174469214	0.2262920342376764	14.06445895433426
Physicochemical properties	G7ZKZ7	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	73	8	31	0	57	1	6	2	16	0.8238636363636364	0.5303030303030303	0.2051282051282051	0.1428571428571428	1.0	0.3333333333333333	0.3404255319148936	0.2688888888888889	0.2	0.8238636363636364	0.6666666666666666	0.3645094413964237	0.0438634463306512	0.2051282051282051	0.4564393939393939	0.864833394686381
Physicochemical properties	G7ZKZ7	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	118	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2666666666666667	0.0	0.5	0.8636363636363636	0.0	0.0	0.0833333333333333	0.4888888888888888	3.436747149626414
Physicochemical properties	K7GSR7	52 (1.27%)	4048 (412584.62%)	0.0128	GradientBoosting	200	192	39	92	5	321	5	30	3	77	0.8318016729033678	0.6723130841121495	0.2977099236641221	0.1428571428571428	0.8863636363636364	0.625	0.4457142857142857	0.3626789876789876	0.2325581395348837	0.8318016729033677	0.6997663551401869	0.432877968943784	0.1905487560649956	0.274820169557671	0.3508749751696421	4.0450655817985535
Physicochemical properties	K7GSR7	52 (1.27%)	4048 (412584.62%)	0.0128	XGBoost	200	175	39	100	5	313	5	34	3	73	0.8221164428791548	0.6536214953271028	0.2805755395683453	0.1282051282051282	0.8863636363636364	0.625	0.4262295081967213	0.3906274340307323	0.2127659574468084	0.8221164428791548	0.6834112149532712	0.4130696571282237	0.1651124290232798	0.259632874563687	0.1845119761141433	8.951005176703136
Physicochemical properties	O08892	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	150	7	20	1	68	2	2	1	20	0.8238636363636364	0.7878787878787878	0.2592592592592592	0.5	0.875	0.6666666666666666	0.3999999999999999	0.3276190476190476	0.5714285714285715	0.8238636363636362	0.9166666666666666	0.3981732551925566	0.5103545438827408	0.2372685185185185	0.6805555555555556	1.0248871843020122
Physicochemical properties	O08892	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	191	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.8333333333333334	0.0	0.0	0.0833333333333333	0.5833333333333333	4.1557191173235575
Physicochemical properties	O14746	16 (0.39%)	4084 (433925.0%)	0.0039	GradientBoosting	200	191	7	33	6	94	0	16	3	17	0.6393095093882495	0.2575757575757575	0.175	0.0	0.5384615384615384	0.0	0.2641509433962264	0.2857142857142857	0.0	0.6393095093882495	0.2323232323232323	0.17900052279057	-0.2696799449852968	0.137087912087912	0.071031746031746	1.5752763430277503
Physicochemical properties	O14746	16 (0.39%)	4084 (433925.0%)	0.0039	XGBoost	200	91	0	0	13	127	0	0	3	33	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2388348493611651	0.0	0.5	0.5555555555555556	0.0	0.0	0.0928571428571428	0.4017543859649122	3.7891051451365154
Physicochemical properties	O14965	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	190	8	22	1	74	1	6	2	18	0.8298611111111112	0.5416666666666666	0.2666666666666666	0.1428571428571428	0.8888888888888888	0.3333333333333333	0.4102564102564102	0.2793650793650793	0.2	0.8298611111111112	0.7569444444444444	0.4088149087663384	0.0597614304667196	0.2465608465608465	0.3214285714285714	1.0866807381312051
Physicochemical properties	O14965	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	121	3	14	6	82	0	4	3	20	0.59375	0.4166666666666667	0.1764705882352941	0.0	0.3333333333333333	0.0	0.2307692307692307	0.2466200466200466	0.0	0.59375	0.4791666666666667	0.1424926116857528	-0.1474419561548971	0.1159663865546218	0.1488095238095238	2.513670512040456
Physicochemical properties	O43353	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	186	9	2	0	94	0	1	3	23	0.9895833333333331	0.4791666666666667	0.8181818181818182	0.0	1.0	0.0	0.9	0.6666666666666667	0.0	0.9895833333333331	0.9583333333333334	0.8950622121597827	-0.0693375245281536	0.8181818181818182	0.6388888888888888	1.0909936706225076
Physicochemical properties	O43353	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	31	8	2	1	94	0	0	3	24	0.9340277777777776	0.5	0.8	0.0	0.8888888888888888	0.0	0.8421052631578948	0.7333333333333333	0.0	0.9340277777777778	0.9722222222222222	0.8278327231656524	0.0	0.7206349206349206	0.8055555555555556	4.438112298647563
Physicochemical properties	O43570	33 (0.8%)	4067 (419024.24%)	0.0081	GradientBoosting	200	175	23	27	3	237	4	5	3	61	0.8911713286713286	0.7478354978354977	0.46	0.4444444444444444	0.8846153846153846	0.5714285714285714	0.605263157894737	0.4734432234432234	0.5	0.8911713286713286	0.8354978354978354	0.5916910842330135	0.4439185087109371	0.4172679045092838	0.461157796451914	2.063782525062561
Physicochemical properties	O43570	33 (0.8%)	4067 (419024.24%)	0.0081	XGBoost	200	178	23	11	3	253	2	2	5	64	0.921474358974359	0.6277056277056277	0.6764705882352942	0.5	0.8846153846153846	0.2857142857142857	0.7666666666666666	0.3771428571428571	0.3636363636363636	0.921474358974359	0.8441558441558442	0.7485664364600477	0.3304505495823919	0.6087611171789671	0.4523704265083575	9.490165968736012
Physicochemical properties	O60285	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	120	6	22	3	74	0	8	3	16	0.71875	0.3333333333333333	0.2142857142857142	0.0	0.6666666666666666	0.0	0.3243243243243243	0.26	0.0	0.7187499999999999	0.1597222222222222	0.2769558547034986	-0.2294157338705617	0.1714285714285714	0.0869696969696969	1.8763981699943544
Physicochemical properties	O60285	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	123	9	96	0	0	3	24	0	0	0.5	0.5	0.0857142857142857	0.1111111111111111	1.0	1.0	0.1578947368421052	0.2132867132867132	0.1999999999999999	0.5	0.7430555555555555	0.0	0.0	0.0857142857142857	0.519298245614035	4.518222530682881
Physicochemical properties	O60674	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	149	4	20	5	76	0	2	3	22	0.6180555555555556	0.4583333333333333	0.1666666666666666	0.0	0.4444444444444444	0.0	0.2424242424242424	0.2333333333333333	0.0	0.6180555555555555	0.3402777777777778	0.1574074074074074	-0.1	0.1216931216931216	0.1095860566448801	0.7778996507326762
Physicochemical properties	O60674	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	182	0	1	9	95	0	0	3	24	0.4947916666666667	0.5	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.4947916666666667	0.5138888888888888	-0.0300240288384538	0.0	0.0857142857142857	0.1403050108932462	5.169452857971192
Physicochemical properties	O60755	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	163	10	30	2	81	0	11	2	18	0.7815315315315315	0.3103448275862069	0.25	0.0	0.8333333333333334	0.0	0.3846153846153846	0.3187301587301587	0.0	0.7815315315315317	0.3103448275862069	0.3566482596531823	-0.1947589137440405	0.2245934959349593	0.068287037037037	1.46784645318985
Physicochemical properties	O60755	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	87	0	1	12	110	0	0	2	29	0.4954954954954955	0.5	0.0	0.0	0.0	0.0	0.0	0.2493939393939393	0.0	0.4954954954954955	0.4137931034482758	-0.0297679699286501	0.0	0.0975609756097561	0.0791925465838509	4.570220724741618
Physicochemical properties	O60840	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	67	8	7	0	73	1	5	1	15	0.95625	0.625	0.5333333333333333	0.1666666666666666	1.0	0.5	0.6956521739130436	0.4577777777777777	0.25	0.95625	0.6499999999999999	0.697614984548545	0.1613743060919757	0.5333333333333333	0.2019230769230769	1.279780892531077
Physicochemical properties	O60840	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	22	6	1	2	79	0	1	2	19	0.86875	0.475	0.8571428571428571	0.0	0.75	0.0	0.7999999999999999	0.4833333333333333	0.0	0.86875	0.7000000000000001	0.7835387550081025	-0.0690065559342354	0.6655844155844155	0.2159090909090909	4.648564477761586
Physicochemical properties	O70212	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	180	9	1	0	104	0	2	4	23	0.9952380952380953	0.46	0.9	0.0	1.0	0.0	0.9473684210526316	0.6133333333333333	0.0	0.9952380952380953	0.58	0.9441549509633318	-0.1088662107903634	0.9	0.1845862470862471	1.1306784868240356
Physicochemical properties	O70212	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	75	8	1	1	104	0	1	4	24	0.9396825396825396	0.48	0.8888888888888888	0.0	0.8888888888888888	0.0	0.8888888888888888	0.5466666666666666	0.0	0.9396825396825396	0.6200000000000001	0.8793650793650793	-0.0755928946018454	0.7988953866146848	0.1996212121212121	9.917591953277588
Physicochemical properties	O70528	27 (0.66%)	4073 (422385.19%)	0.0066	GradientBoosting	200	154	20	12	0	205	3	10	4	43	0.9723502304147466	0.6199460916442049	0.625	0.2307692307692307	1.0	0.4285714285714285	0.7692307692307693	0.3822222222222222	0.3	0.9723502304147466	0.5849056603773585	0.7683994976693004	0.186931480977582	0.625	0.3495310245310244	1.3794706463813782
Physicochemical properties	O70528	27 (0.66%)	4073 (422385.19%)	0.0066	XGBoost	200	95	17	14	3	203	3	5	4	48	0.8927419354838709	0.6671159029649596	0.5483870967741935	0.375	0.85	0.4285714285714285	0.6666666666666665	0.3052525252525253	0.3999999999999999	0.8927419354838712	0.6603773584905661	0.6475416079785338	0.3156371149057626	0.4787872601061657	0.3978499078839667	10.638121191660565
Physicochemical properties	O75030	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	11	7	6	2	90	1	5	2	19	0.8576388888888888	0.5625	0.5384615384615384	0.1666666666666666	0.7777777777777778	0.3333333333333333	0.6363636363636364	0.1333333333333333	0.2222222222222222	0.8576388888888888	0.6388888888888888	0.6079474119867277	0.0944911182523068	0.4378510378510378	0.2518037518037518	1.6760363181432087
Physicochemical properties	O75030	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	10	9	96	0	0	3	24	0	0	0.5	0.5	0.0857142857142857	0.1111111111111111	1.0	1.0	0.1578947368421052	0.1480693219823654	0.1999999999999999	0.5	0.6666666666666666	0.0	0.0	0.0857142857142857	0.4074074074074074	3.3167043129603067
Physicochemical properties	O76074	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	126	8	3	0	77	1	0	1	20	0.98125	0.75	0.7272727272727273	1.0	1.0	0.5	0.8421052631578948	0.2666666666666666	0.6666666666666666	0.98125	0.675	0.8366600265340756	0.6900655593423543	0.7272727272727273	0.5666666666666667	0.6846834103266398
Physicochemical properties	O76074	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	197	0	0	8	80	0	0	2	20	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2061075766338924	0.0	0.5	0.575	0.0	0.0	0.0909090909090909	0.1547619047619047	3.68480832974116
Physicochemical properties	O94806	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	106	5	7	3	73	1	3	1	17	0.76875	0.675	0.4166666666666667	0.25	0.625	0.5	0.5	0.25	0.3333333333333333	0.7687499999999999	0.925	0.4502679514135726	0.2608745973749754	0.2945075757575758	0.7	2.2875227689743043
Physicochemical properties	O94806	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	2	2	0	6	80	0	0	2	20	0.625	0.5	1.0	0.0	0.25	0.0	0.4	0.2	0.0	0.625	0.85	0.4822428221704121	0.0	0.3181818181818182	0.325	5.253029684225719
Physicochemical properties	O95069	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	145	7	15	1	65	2	4	0	16	0.84375	0.9	0.3181818181818182	0.3333333333333333	0.875	1.0	0.4666666666666667	0.4888888888888888	0.5	0.84375	0.95	0.4564354645876384	0.5163977794943222	0.2897727272727272	0.75	1.641227161884308
Physicochemical properties	O95069	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	146	6	2	2	78	1	1	1	19	0.8625	0.725	0.75	0.5	0.75	0.5	0.75	0.4	0.5	0.8625	0.925	0.725	0.45	0.5852272727272727	0.7	7.509237198034922
Physicochemical properties	O95153	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	148	6	17	2	63	1	2	1	18	0.76875	0.7	0.2608695652173913	0.3333333333333333	0.75	0.5	0.3870967741935483	0.3015873015873015	0.4	0.76875	0.6	0.3516801526470982	0.3350831266333564	0.2183794466403162	0.3088235294117647	1.0954802870750426
Physicochemical properties	O95153	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	69	1	1	7	79	0	0	2	20	0.55625	0.5	0.5	0.0	0.125	0.0	0.2	0.175438596491228	0.0	0.55625	0.4125	0.2170092699766854	0.0	0.1420454545454545	0.1168831168831168	4.406400811672211
Physicochemical properties	O95180	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	152	25	53	1	193	4	20	1	44	0.8730456535334584	0.74375	0.3205128205128205	0.1666666666666666	0.9615384615384616	0.8	0.4807692307692308	0.4396046110751993	0.2758620689655172	0.8730456535334585	0.825	0.4850628801592511	0.2653613888015109	0.3118618749274858	0.3023076923076923	2.783535893758138
Physicochemical properties	O95180	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	191	24	52	2	194	3	13	2	51	0.8558474046278924	0.6984375	0.3157894736842105	0.1875	0.9230769230769232	0.6	0.4705882352941176	0.4425219225219224	0.2857142857142857	0.8558474046278924	0.746875	0.4663513024614463	0.2437983744934743	0.2988509168849725	0.1730013550135501	6.298451459407806
Physicochemical properties	O95264	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	42	11	11	2	108	2	3	0	28	0.8768584356819651	0.9516129032258064	0.5	0.4	0.8461538461538461	1.0	0.6285714285714286	0.5504761904761905	0.5714285714285715	0.8768584356819651	0.935483870967742	0.6026230103192686	0.6010743070375286	0.4382284382284382	0.4166666666666666	0.8839623848597209
Physicochemical properties	O95264	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	51	11	4	2	115	0	1	2	30	0.9062702003878474	0.4838709677419355	0.7333333333333333	0.0	0.8461538461538461	0.0	0.7857142857142856	0.5271428571428571	0.0	0.9062702003878474	0.9516129032258064	0.7628717985798161	-0.0449013255066937	0.6356643356643356	0.5	7.628993757565817
Physicochemical properties	O95342	25 (0.61%)	4075 (423800.0%)	0.0061	GradientBoosting	200	171	19	14	0	187	0	4	6	45	0.965174129353234	0.4591836734693877	0.5757575757575758	0.0	1.0	0.0	0.7307692307692308	0.4704761904761905	0.0	0.9651741293532338	0.6292517006802721	0.7318845933910056	-0.097999191510005	0.5757575757575758	0.1640647534464738	1.0093952695528663
Physicochemical properties	O95342	25 (0.61%)	4075 (423800.0%)	0.0061	XGBoost	200	96	15	6	4	195	0	1	6	48	0.8798114689709349	0.4897959183673469	0.7142857142857143	0.0	0.7894736842105263	0.0	0.7500000000000001	0.3704761904761905	0.0	0.8798114689709349	0.6632653061224489	0.7261673430022313	-0.0476190476190476	0.5820915926179084	0.1635914738855915	9.715869541962942
Physicochemical properties	O95819	21 (0.51%)	4079 (427323.81%)	0.0051	GradientBoosting	200	168	13	22	3	146	2	7	3	35	0.8407738095238095	0.6166666666666667	0.3714285714285714	0.2222222222222222	0.8125	0.4	0.5098039215686275	0.3833333333333334	0.2857142857142857	0.8407738095238095	0.6666666666666667	0.4893095372262463	0.1828409123261883	0.3180900621118013	0.375042735042735	3.0631532271703086
Physicochemical properties	O95819	21 (0.51%)	4079 (427323.81%)	0.0051	XGBoost	200	148	4	1	12	167	1	1	4	41	0.6220238095238095	0.5880952380952381	0.8	0.5	0.25	0.2	0.3809523809523809	0.53	0.2857142857142857	0.6220238095238095	0.7952380952380952	0.4229389565886146	0.2691353979577239	0.2652173913043478	0.2988235294117647	3.633470777670543
Physicochemical properties	P00519	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	80	12	5	0	106	0	4	2	25	0.9774774774774776	0.4310344827586206	0.7058823529411765	0.0	1.0	0.0	0.8275862068965517	0.4599999999999999	0.0	0.9774774774774776	0.5172413793103448	0.8210273141354305	-0.1010797391438537	0.7058823529411765	0.0954545454545454	1.702028489112854
Physicochemical properties	P00519	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	21	7	0	5	111	1	2	1	27	0.7916666666666667	0.7155172413793103	1.0	0.3333333333333333	0.5833333333333334	0.5	0.7368421052631579	0.3	0.4	0.7916666666666667	0.8275862068965517	0.7471209106780601	0.358167659413283	0.6239837398373984	0.5833333333333334	12.253105556964874
Physicochemical properties	P00533	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	164	22	46	7	268	7	14	3	62	0.8060619371842741	0.7578947368421052	0.3235294117647059	0.3333333333333333	0.7586206896551724	0.7	0.4536082474226804	0.4593719593100398	0.4516129032258064	0.8060619371842741	0.8105263157894737	0.4271518957205533	0.3848690121914327	0.2658442687419796	0.4667401449795642	0.90625209013621
Physicochemical properties	P00533	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	28	23	6	6	308	3	4	7	72	0.8869975840105425	0.6236842105263157	0.7931034482758621	0.4285714285714285	0.7931034482758621	0.3	0.7931034482758621	0.4406926406926407	0.3529411764705882	0.8869975840105425	0.7855263157894736	0.773995168021085	0.289993649484295	0.6465057910373255	0.4834228106286929	7.8173083662986755
Physicochemical properties	P00734	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	116	8	1	0	79	0	3	2	17	0.99375	0.425	0.8888888888888888	0.0	1.0	0.0	0.9411764705882352	0.3299999999999999	0.0	0.99375	0.025	0.936897954837013	-0.1256561724875086	0.8888888888888888	0.0704545454545454	1.6745609800020853
Physicochemical properties	P00734	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	147	1	1	7	79	0	0	2	20	0.55625	0.5	0.5	0.0	0.125	0.0	0.2	0.2	0.0	0.55625	0.35	0.2170092699766854	0.0	0.1420454545454545	0.1004901960784313	4.941251484553019
Physicochemical properties	P00750	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	83	5	10	3	78	2	2	1	20	0.7556818181818181	0.7878787878787878	0.3333333333333333	0.5	0.625	0.6666666666666666	0.4347826086956521	0.3933333333333333	0.5714285714285715	0.7556818181818182	0.712121212121212	0.3892494720807614	0.5103545438827408	0.2395833333333333	0.55	2.085224227110545
Physicochemical properties	P00750	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	173	5	5	3	83	1	1	2	21	0.7840909090909092	0.6439393939393939	0.5	0.5	0.625	0.3333333333333333	0.5555555555555556	0.3133333333333333	0.4	0.7840909090909091	0.8484848484848485	0.5140725757204156	0.3448281541042982	0.34375	0.5666666666666667	2.67168569167455
Physicochemical properties	P00915	30 (0.73%)	4070 (420566.67%)	0.0074	GradientBoosting	200	191	21	36	3	204	6	9	0	51	0.8625	0.925	0.3684210526315789	0.4	0.875	1.0	0.5185185185185185	0.5100934153565732	0.5714285714285715	0.8625	0.9777777777777776	0.50655504812516	0.58309518948453	0.3337320574162679	0.6968253968253969	3.095532536506653
Physicochemical properties	P00915	30 (0.73%)	4070 (420566.67%)	0.0074	XGBoost	200	58	18	11	6	229	6	4	0	56	0.8520833333333333	0.9666666666666668	0.6206896551724138	0.6	0.75	1.0	0.679245283018868	0.5113131313131312	0.7499999999999999	0.8520833333333334	0.975	0.6473717958893375	0.7483314773547882	0.4882445141065831	0.6746031746031745	14.607850257555643
Physicochemical properties	P00918	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	103	26	69	3	245	8	13	2	63	0.8384032506039973	0.8144736842105263	0.2736842105263158	0.3809523809523809	0.896551724137931	0.8	0.4193548387096775	0.4196560632350106	0.5161290322580645	0.8384032506039973	0.9138157894736842	0.4207660603522453	0.4693045607844511	0.2541184065018281	0.5977248677248677	2.267021747430165
Physicochemical properties	P00918	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	178	25	14	4	300	4	2	6	74	0.9087414891280474	0.6868421052631579	0.6410256410256411	0.6666666666666666	0.8620689655172413	0.4	0.7352941176470588	0.4652132181543946	0.5	0.9087414891280474	0.9171052631578946	0.7164294767715169	0.4702089867580906	0.5642701188091758	0.669014634839443	16.070239981015522
Physicochemical properties	P01375	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	192	12	9	0	102	0	3	2	26	0.9594594594594594	0.4482758620689655	0.5714285714285714	0.0	1.0	0.0	0.7272727272727273	0.4933333333333333	0.0	0.9594594594594594	0.896551724137931	0.7246354428928556	-0.0859602382591879	0.5714285714285714	0.325	1.7901195724805197
Physicochemical properties	P01375	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	187	0	2	12	109	0	1	2	28	0.4909909909909909	0.4827586206896552	0.0	0.0	0.0	0.0	0.0	0.3194444444444445	0.0	0.4909909909909909	0.5689655172413792	-0.0422718686341161	-0.0479463301485384	0.0975609756097561	0.1042780748663101	7.277111776669821
Physicochemical properties	P03372	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	192	15	13	11	233	3	3	2	61	0.7620387742338961	0.7765625	0.5357142857142857	0.5	0.5769230769230769	0.6	0.5555555555555555	0.466060606060606	0.5454545454545454	0.7620387742338962	0.884375	0.5070792666626814	0.5089233500149862	0.3495071105365223	0.5403703703703704	2.767886253197988
Physicochemical properties	P03372	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	114	22	13	4	233	2	3	3	61	0.8966541588492808	0.6765625	0.6285714285714286	0.4	0.8461538461538461	0.4	0.721311475409836	0.4005882352941176	0.4000000000000001	0.8966541588492808	0.74375	0.6966073303048271	0.353125	0.546574014221073	0.4786326681448632	11.343958965937295
Physicochemical properties	P04150	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	180	12	6	1	113	2	3	0	28	0.936328377504848	0.9516129032258064	0.6666666666666666	0.4	0.9230769230769232	1.0	0.7741935483870968	0.6714285714285715	0.5714285714285715	0.936328377504848	1.0	0.7577046167145807	0.6010743070375286	0.622960372960373	1.0	2.603482556343079
Physicochemical properties	P04150	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	41	12	4	1	115	2	3	0	28	0.944731738849386	0.9516129032258064	0.75	0.4	0.9230769230769232	1.0	0.8275862068965517	0.5818181818181818	0.5714285714285715	0.944731738849386	1.0	0.8120528429069301	0.6010743070375286	0.6998834498834499	1.0	13.21012628475825
Physicochemical properties	P04156	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	180	8	6	0	82	1	6	2	16	0.9659090909090908	0.5303030303030303	0.5714285714285714	0.1428571428571428	1.0	0.3333333333333333	0.7272727272727273	0.5599999999999999	0.2	0.9659090909090908	0.5151515151515151	0.7297037292405272	0.0438634463306512	0.5714285714285714	0.1804093567251461	2.3545730829238893
Physicochemical properties	P04156	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	195	8	5	0	83	1	4	2	18	0.9715909090909092	0.5757575757575758	0.6153846153846154	0.2	1.0	0.3333333333333333	0.761904761904762	0.4	0.25	0.9715909090909092	0.3333333333333333	0.7618527288259723	0.1230914909793327	0.6153846153846154	0.155079365079365	9.444590695699056
Physicochemical properties	P04278	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	160	8	2	0	78	0	0	2	20	0.9875	0.5	0.8	0.0	1.0	0.0	0.888888888888889	0.6476190476190476	0.0	0.9875	0.7625	0.8831760866327847	0.0	0.8	0.5833333333333334	1.568073280652364
