data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
RDKit 1D descriptors	10002034	112(16.79%)	555 (83.21%)	XGBoost	50	19	63	58	23	389	5	11	21	97	0.8014021122730347	0.5452279202279202	0.5206611570247934	0.3125	0.7325581395348837	0.1923076923076923	0.6086956521739131	0.2936666452795485	0.2380952380952381	0.8014021122730347	0.5676638176638177	0.5293439834971212	0.1103148985449699	0.4245665384994009	0.3196876760110929	4.335339562098185
RDKit 1D descriptors	10060708	21(3.15%)	646 (96.85%)	XGBoost	50	0	2	0	12	519	0	0	7	127	0.5714285714285714	0.5	1.0	0.0	0.1428571428571428	0.0	0.25	0.0	0.0	0.5714285714285714	0.5241844769403824	0.3736692827207929	0.0	0.1653712141517019	0.0600319444966969	2.7035105268160504
RDKit 1D descriptors	10049771	71(10.64%)	596 (89.36%)	XGBoost	50	6	41	90	15	387	6	32	9	87	0.7717318059299192	0.565546218487395	0.3129770992366412	0.1578947368421052	0.7321428571428571	0.4	0.4385026737967914	0.3046917046917047	0.2264150943396226	0.7717318059299192	0.5266106442577031	0.38705706530267	0.0916999993006443	0.2572865367735969	0.1526921892361334	4.663080044587454
RDKit 1D descriptors	10047289	150(22.49%)	517 (77.51%)	XGBoost	50	32	73	81	45	334	14	33	18	69	0.711731672452522	0.5569852941176471	0.474025974025974	0.2978723404255319	0.6186440677966102	0.4375	0.5367647058823529	0.3485273409733075	0.3544303797468354	0.711731672452522	0.5974264705882353	0.3878831467852348	0.1018261467083366	0.3776811241672754	0.4117978030986115	3.357890486717224
RDKit 1D descriptors	10018291	87(13.04%)	580 (86.96%)	XGBoost	50	11	46	61	24	402	6	15	11	102	0.7626966985498302	0.6123680241327301	0.4299065420560747	0.2857142857142857	0.6571428571428571	0.3529411764705882	0.519774011299435	0.2466809613151076	0.3157894736842105	0.7626966985498302	0.6133735545500252	0.4430241873313403	0.2057506720615929	0.327538155940253	0.2428135120938875	4.609305906295776
RDKit 1D descriptors	10082490	44(6.6%)	623 (93.4%)	XGBoost	50	39	14	3	23	493	0	1	7	126	0.686164995640802	0.4960629921259842	0.8235294117647058	0.0	0.3783783783783784	0.0	0.5185185185185186	0.08	0.0	0.6861649956408021	0.2845894263217097	0.5385430293300113	-0.0203573544812517	0.3547576933516675	0.0391416314107237	2.8839638392130533
RDKit 1D descriptors	10046543	99(14.84%)	568 (85.16%)	XGBoost	50	21	55	49	26	403	3	19	15	97	0.7853026330164974	0.5014367816091954	0.5288461538461539	0.1363636363636363	0.6790123456790124	0.1666666666666666	0.5945945945945946	0.2806719142926039	0.15	0.7853026330164973	0.5833333333333334	0.5168948277653566	0.0026452434730655	0.4078735552312788	0.1705611440030415	6.381148453553518
RDKit 1D descriptors	10006458	90(13.49%)	577 (86.51%)	XGBoost	50	45	50	58	23	402	6	15	11	102	0.7794222751637879	0.6123680241327301	0.4629629629629629	0.2857142857142857	0.684931506849315	0.3529411764705882	0.5524861878453039	0.2549191919191919	0.3157894736842105	0.779422275163788	0.698340874811463	0.4779968375627442	0.2057506720615929	0.3602498898188841	0.3389516591562774	3.2197684089342755
RDKit 1D descriptors	10061471	87(13.04%)	580 (86.96%)	XGBoost	50	8	42	55	20	416	6	12	19	97	0.7803232655297583	0.564954128440367	0.4329896907216495	0.3333333333333333	0.6774193548387096	0.24	0.5283018867924527	0.0931777188328912	0.2790697674418604	0.7803232655297582	0.5897247706422017	0.4658716961837014	0.1484071283177689	0.3308390490980707	0.2561046159424732	2.613701864083608
RDKit 1D descriptors	10040047	107(16.04%)	560 (83.96%)	XGBoost	50	8	62	94	19	358	8	29	18	79	0.7787337484977603	0.5195868945868947	0.3974358974358974	0.2162162162162162	0.7654320987654321	0.3076923076923077	0.5232067510548523	0.151734539969834	0.2539682539682539	0.7787337484977602	0.4925213675213676	0.4398436268335426	0.034650332329466	0.3398574726488005	0.197266441817622	4.54394040107727
RDKit 1D descriptors	10005419	150(22.49%)	517 (77.51%)	XGBoost	50	8	82	90	33	328	13	22	22	77	0.7488662367380903	0.5746031746031746	0.4767441860465116	0.3714285714285714	0.7130434782608696	0.3714285714285714	0.5714285714285715	0.2520770010131712	0.3714285714285714	0.7488662367380903	0.7246753246753247	0.4379406039215247	0.1492063492063492	0.4018530287192893	0.4226049794372316	4.437500949700674
RDKit 1D descriptors	10027417	120(17.99%)	547 (82.01%)	XGBoost	50	13	62	80	34	357	7	32	17	78	0.7313834858886347	0.5003787878787879	0.4366197183098591	0.1794871794871795	0.6458333333333334	0.2916666666666667	0.5210084033613446	0.375595547309833	0.2222222222222222	0.7313834858886347	0.5507575757575758	0.4022593424881468	0.0006394902480639	0.3457734367430348	0.2132721647631417	3.083444015185038
RDKit 1D descriptors	10072970	97(14.54%)	570 (85.46%)	XGBoost	50	47	55	106	19	353	9	18	14	93	0.756153212035565	0.6145710928319624	0.3416149068322981	0.3333333333333333	0.7432432432432432	0.391304347826087	0.4680851063829787	0.2122259205017825	0.36	0.756153212035565	0.6525656090873483	0.3858047731721748	0.2154054502571446	0.2895502508439942	0.3013740479356187	4.371144664287567
RDKit 1D descriptors	10027458	33(4.95%)	634 (95.05%)	XGBoost	50	8	11	12	10	500	1	3	11	119	0.7501860119047619	0.5293715846994536	0.4782608695652174	0.25	0.5238095238095238	0.0833333333333333	0.5	0.0444444444444444	0.125	0.7501860119047619	0.5484972677595628	0.4790586008622772	0.0985657977064638	0.2692793244224845	0.1841049011523622	2.4315218647321064
RDKit 1D descriptors	10037087	66(9.9%)	601 (90.1%)	XGBoost	50	43	26	13	24	470	5	5	11	113	0.7465424430641823	0.635063559322034	0.6666666666666666	0.5	0.52	0.3125	0.5842696629213484	0.3934559047091016	0.3846153846153846	0.7465424430641823	0.7351694915254238	0.5520577111067559	0.3333176709460493	0.3916948092557848	0.4336986724674689	3.5185276826222736
RDKit 1D descriptors	10014581	37(5.55%)	630 (94.45%)	XGBoost	50	31	17	25	13	478	1	9	6	118	0.7584824387011266	0.5359955005624297	0.4047619047619047	0.1	0.5666666666666667	0.1428571428571428	0.4722222222222222	0.1809523809523809	0.1176470588235294	0.7584824387011265	0.5916760404949382	0.4422219209399928	0.060956251313432	0.2537553232675184	0.0872273151684916	2.9286614378293354
RDKit 1D descriptors	10023509	130(19.49%)	537 (80.51%)	XGBoost	50	32	66	59	34	374	12	11	18	93	0.7618706697459585	0.6471153846153846	0.528	0.5217391304347826	0.66	0.4	0.5866666666666666	0.1984699287024868	0.4528301886792453	0.7618706697459585	0.6830128205128204	0.4825871067770104	0.3252669795299256	0.4122698686679175	0.4654867689933025	3.368667447566986
RDKit 1D descriptors	10018852	77(11.54%)	590 (88.46%)	XGBoost	50	21	46	98	22	367	4	35	5	90	0.7328589500316256	0.5822222222222222	0.3194444444444444	0.1025641025641025	0.6764705882352942	0.4444444444444444	0.4339622641509434	0.3537900989475011	0.1666666666666666	0.7328589500316256	0.6311111111111111	0.3499031213172368	0.0906152641990462	0.2573705686151884	0.1371635457920343	3.619600800673167
RDKit 1D descriptors	10050031	90(13.49%)	577 (86.51%)	XGBoost	50	24	47	49	21	416	9	14	13	98	0.792900063251107	0.6420454545454546	0.4895833333333333	0.391304347826087	0.6911764705882353	0.4090909090909091	0.5731707317073171	0.2017612146307798	0.4	0.7929000632511068	0.661525974025974	0.5085738888682829	0.2790951444099844	0.3777881051576353	0.3073641001737015	3.848643358548482
RDKit 1D descriptors	10029282	86(12.89%)	581 (87.11%)	XGBoost	50	44	57	5	7	464	3	5	19	107	0.9399820095948828	0.5458603896103896	0.9193548387096774	0.375	0.890625	0.1363636363636363	0.9047619047619048	0.4522544998860788	0.1999999999999999	0.9399820095948828	0.7824675324675324	0.8921441348884751	0.1434028627868094	0.8319336114809659	0.4298273843558548	6.722745557626088
RDKit 1D descriptors	10035155	99(14.84%)	568 (85.16%)	XGBoost	50	8	52	62	27	392	6	20	14	94	0.7608319857246417	0.5622807017543859	0.4561403508771929	0.2307692307692307	0.6582278481012658	0.3	0.5388601036269429	0.2142336907042789	0.2608695652173913	0.7608319857246417	0.6333333333333333	0.4520358490920631	0.1122412164414931	0.350900942002809	0.2648620002261286	4.271603127320607
RDKit 1D descriptors	10033546	48(7.2%)	619 (92.8%)	XGBoost	50	33	30	20	7	476	3	8	8	115	0.8852441150828247	0.6038433111603843	0.6	0.2727272727272727	0.8108108108108109	0.2727272727272727	0.6896551724137931	0.3624060150375939	0.2727272727272727	0.885244115082825	0.550628233555063	0.6716594687861048	0.2076866223207686	0.4996196947416459	0.2981735955018128	3.715909671783448
RDKit 1D descriptors	10020649	85(12.74%)	582 (87.26%)	XGBoost	50	11	44	41	20	428	4	15	17	98	0.8000399786780383	0.528866413822166	0.5176470588235295	0.2105263157894736	0.6875	0.1904761904761904	0.5906040268456376	0.1095238095238095	0.2	0.8000399786780383	0.5815423514538559	0.5327666854954268	0.0601652848781836	0.393405805098775	0.2184538525288948	3.3019502480824787
RDKit 1D descriptors	10021027	100(14.99%)	567 (85.01%)	XGBoost	50	21	55	80	26	372	8	32	11	83	0.7510105976182673	0.571395881006865	0.4074074074074074	0.2	0.6790123456790124	0.4210526315789473	0.5092592592592593	0.3291129161875796	0.2711864406779661	0.751010597618267	0.6064073226544622	0.4144053560853143	0.1088516335409972	0.3254151471555868	0.1885129263184667	4.552496103445689
RDKit 1D descriptors	10005630	141(21.14%)	526 (78.86%)	XGBoost	50	8	72	90	39	332	13	35	17	69	0.7176892532342769	0.548397435897436	0.4444444444444444	0.2708333333333333	0.6486486486486487	0.4333333333333333	0.5274725274725275	0.2829114331723027	0.3333333333333333	0.717689253234277	0.5477564102564103	0.3843618172211538	0.0841511008354302	0.3614590199956053	0.290821526873411	3.5475980281829838
RDKit 1D descriptors	10057453	108(16.19%)	559 (83.81%)	XGBoost	50	13	57	75	27	374	9	22	15	88	0.7557667833280306	0.5875	0.4318181818181818	0.2903225806451613	0.6785714285714286	0.375	0.5277777777777777	0.2985209343249266	0.3272727272727273	0.7557667833280305	0.693939393939394	0.4317951886802565	0.1591257826994084	0.3436761409322384	0.3358570459353937	3.538142963250478
RDKit 1D descriptors	10001233	95(14.24%)	572 (85.76%)	XGBoost	50	32	47	65	23	398	12	18	13	91	0.7655199012650415	0.6574311926605505	0.4196428571428571	0.4	0.6714285714285714	0.48	0.5164835164835165	0.2233932733932734	0.4363636363636364	0.7655199012650415	0.7497247706422018	0.4402674009254352	0.2942569556753124	0.3249121740628709	0.523050836596138	3.0480438748995464
RDKit 1D descriptors	10082297	73(10.94%)	594 (89.06%)	XGBoost	50	24	38	74	25	396	6	26	4	98	0.7228638973319824	0.6951612903225806	0.3392857142857143	0.1875	0.6031746031746031	0.6	0.4342857142857143	0.305	0.2857142857142857	0.7228638973319825	0.75	0.3532147743680067	0.2405799576077152	0.2515528412740956	0.4262501065027496	3.508268209298452
RDKit 1D descriptors	10003885	125(18.74%)	542 (81.26%)	XGBoost	50	6	75	144	24	290	20	49	6	59	0.712889261276358	0.6577635327635327	0.3424657534246575	0.2898550724637681	0.7575757575757576	0.7692307692307693	0.4716981132075472	0.3845593142707583	0.4210526315789474	0.7128892612763581	0.7069088319088319	0.3365575451188765	0.2496628630037039	0.3044718951835557	0.3224674588373012	3.792927141984304
RDKit 1D descriptors	10061126	82(12.29%)	585 (87.71%)	XGBoost	50	32	41	55	25	412	1	19	15	99	0.7517195509700862	0.4507415254237288	0.4270833333333333	0.05	0.6212121212121212	0.0625	0.5061728395061728	0.2341430499325236	0.0555555555555555	0.7517195509700862	0.4984110169491525	0.4315200874021523	-0.0896488093050469	0.3122136586313415	0.1331817618911377	3.912195301055908
RDKit 1D descriptors	10029202	40(6.0%)	627 (94.0%)	XGBoost	50	6	24	18	11	480	0	5	5	124	0.8247848537005164	0.4806201550387597	0.5714285714285714	0.0	0.6857142857142857	0.0	0.6233766233766234	0.1413636363636363	0.0	0.8247848537005164	0.4031007751937985	0.5971852407532914	-0.0387596899224806	0.4124746333805567	0.0369618914740577	5.363277367750803
RDKit 1D descriptors	10005470	116(17.39%)	551 (82.61%)	XGBoost	50	22	75	132	16	310	15	40	10	69	0.7627666451195863	0.6165137614678899	0.3623188405797101	0.2727272727272727	0.8241758241758241	0.6	0.5033557046979865	0.4046252060752744	0.3749999999999999	0.7627666451195863	0.6755963302752293	0.4057309052633079	0.1845421523627319	0.3286331907752904	0.3315044827622129	4.793369456132253
RDKit 1D descriptors	10057009	37(5.55%)	630 (94.45%)	XGBoost	50	8	11	20	17	485	1	8	8	117	0.6766265912305516	0.5235555555555556	0.3548387096774194	0.1111111111111111	0.3928571428571428	0.1111111111111111	0.3728813559322034	0.0666666666666666	0.1111111111111111	0.6766265912305516	0.4657777777777777	0.336727109510004	0.0471111111111111	0.1712958559929449	0.0769630786471042	3.183534491062164
RDKit 1D descriptors	10061368	70(10.49%)	597 (89.51%)	XGBoost	50	11	33	27	20	453	1	6	16	111	0.7831957547169811	0.5037707390648567	0.55	0.1428571428571428	0.6226415094339622	0.0588235294117647	0.5840707964601771	0.1716154021417179	0.0833333333333333	0.7831957547169811	0.6053293112116642	0.5362522066672833	0.011280360704415	0.3799762823462778	0.1899625183285073	4.579128511746725
RDKit 1D descriptors	10065558	166(24.89%)	501 (75.11%)	XGBoost	50	32	79	74	53	327	14	29	20	71	0.7069730975591324	0.5608823529411764	0.5163398692810458	0.3255813953488372	0.5984848484848485	0.4117647058823529	0.5543859649122808	0.3742737722048067	0.3636363636363636	0.7069730975591324	0.666470588235294	0.3949712943729929	0.1135026388465038	0.4084587366509892	0.4703712936123576	4.132523453235626
RDKit 1D descriptors	10001367	59(8.85%)	608 (91.15%)	XGBoost	50	35	28	19	16	470	1	3	14	116	0.7987544153188325	0.5207282913165266	0.5957446808510638	0.25	0.6363636363636364	0.0666666666666666	0.6153846153846154	0.2571428571428571	0.1052631578947368	0.7987544153188325	0.5495798319327732	0.579906574372409	0.0768087925010734	0.4091290131767557	0.1967173532927179	4.292440780003866
RDKit 1D descriptors	10006784	47(7.05%)	620 (92.95%)	XGBoost	50	13	23	31	16	463	2	9	6	117	0.7634952766531714	0.5892857142857143	0.4259259259259259	0.1818181818181818	0.5897435897435898	0.25	0.4946236559139785	0.3063621345974286	0.2105263157894737	0.7634952766531715	0.7123015873015873	0.4548141539421602	0.1541321870142776	0.2812058462464967	0.2550485422436642	3.7749844670295714
RDKit 1D descriptors	10000269	47(7.05%)	620 (92.95%)	XGBoost	50	6	21	30	15	467	3	8	8	115	0.761485580147552	0.6038433111603843	0.4117647058823529	0.2727272727272727	0.5833333333333334	0.2727272727272727	0.4827586206896552	0.1752380952380952	0.2727272727272727	0.7614855801475521	0.7302291204730229	0.4461681632468833	0.2076866223207686	0.2683386675495714	0.3028706438031493	4.042076667149861
RDKit 1D descriptors	10061117	97(14.54%)	570 (85.46%)	XGBoost	50	8	59	105	20	349	8	30	10	86	0.7577789549991636	0.592911877394636	0.3597560975609756	0.2105263157894736	0.7468354430379747	0.4444444444444444	0.4855967078189299	0.225337383802901	0.2857142857142857	0.7577789549991635	0.6269157088122604	0.3969024862741476	0.1405850253692387	0.3062020566651625	0.3194391494543749	3.570910942554474
RDKit 1D descriptors	10039796	145(21.74%)	522 (78.26%)	XGBoost	50	11	86	106	28	313	13	29	18	74	0.7507013356780974	0.5689007203257125	0.4479166666666667	0.3095238095238095	0.7543859649122807	0.4193548387096774	0.5620915032679739	0.3180762246547933	0.3561643835616438	0.7507013356780975	0.6442217350454118	0.4282706146537836	0.1252664178321455	0.3904348798042636	0.4523481955756607	2.2600470423698424
RDKit 1D descriptors	10040943	84(12.59%)	583 (87.41%)	XGBoost	50	32	47	47	24	415	4	16	9	105	0.7801201146271568	0.587730451366815	0.5	0.2	0.6619718309859155	0.3076923076923077	0.5696969696969697	0.2404279887705916	0.2424242424242424	0.7801201146271569	0.7546090273363	0.4994916888161374	0.1457395073928947	0.3760140580820759	0.2113611506831297	4.3423875093460085
RDKit 1D descriptors	10031149	116(17.39%)	551 (82.61%)	XGBoost	50	13	54	51	33	395	9	21	20	84	0.7531699396938303	0.5551724137931034	0.5142857142857142	0.3	0.6206896551724138	0.3103448275862069	0.5625	0.2907136080238547	0.3050847457627119	0.7531699396938302	0.5461412151067323	0.4704924464823161	0.1090105000661332	0.381125518720136	0.2623092013582742	4.148617589473725
RDKit 1D descriptors	10041541	129(19.34%)	538 (80.66%)	XGBoost	50	32	69	83	32	349	12	19	16	87	0.7455193436010268	0.6246630727762803	0.4539473684210526	0.3870967741935484	0.6831683168316832	0.4285714285714285	0.5454545454545454	0.2581978367110786	0.4067796610169491	0.7455193436010268	0.6290431266846361	0.4262201606976563	0.2403810966532442	0.3701599830665401	0.4046996104399425	3.433281219005585
RDKit 1D descriptors	10001551	113(16.94%)	554 (83.06%)	XGBoost	50	22	47	76	49	361	5	27	12	90	0.6578351449275363	0.5316742081447964	0.3821138211382114	0.15625	0.4895833333333333	0.2941176470588235	0.4292237442922375	0.2516799266307463	0.2040816326530612	0.6578351449275363	0.5075414781297134	0.2879158408302089	0.0494513416162769	0.279009016051699	0.1654162042940266	3.853041446208954
RDKit 1D descriptors	10021079	43(6.45%)	624 (93.55%)	XGBoost	50	8	21	66	14	432	1	15	7	111	0.7337349397590361	0.5029761904761905	0.2413793103448276	0.0625	0.6	0.125	0.3442622950819672	0.0529914529914529	0.0833333333333333	0.7337349397590363	0.5337301587301588	0.3133107318919271	0.0043493062539951	0.1710940027172155	0.0710635741736812	4.497336149215698
RDKit 1D descriptors	10020983	54(8.1%)	613 (91.9%)	XGBoost	50	43	35	67	9	422	3	24	7	100	0.82922011526306	0.5532258064516129	0.3431372549019608	0.1111111111111111	0.7954545454545454	0.3	0.4794520547945205	0.1197143184759283	0.1621621621621621	0.82922011526306	0.6266129032258065	0.4606365609239077	0.0697411842502338	0.289835642597479	0.1154587985847659	3.772679233551025
RDKit 1D descriptors	10060946	76(11.39%)	591 (88.61%)	XGBoost	50	31	38	64	22	409	3	26	13	92	0.7490133897110641	0.4835805084745763	0.3725490196078431	0.1034482758620689	0.6333333333333333	0.1875	0.4691358024691358	0.1185691185691185	0.1333333333333333	0.7490133897110641	0.5651483050847458	0.4001475576394511	-0.025858125922823	0.277223509791659	0.1511175879100415	3.172348455588023
RDKit 1D descriptors	10028034	77(11.54%)	590 (88.46%)	XGBoost	50	8	46	78	21	388	4	25	6	99	0.7595925949650887	0.5991935483870967	0.3709677419354839	0.1379310344827586	0.6865671641791045	0.4	0.4816753926701571	0.3075652841781874	0.2051282051282051	0.7595925949650887	0.7056451612903225	0.4073616664156431	0.1265990993496468	0.2940938953480494	0.3245775600571807	4.576111344496409
RDKit 1D descriptors	10064990	122(18.29%)	545 (81.71%)	XGBoost	50	43	65	69	27	372	8	18	22	86	0.7750295770482106	0.5467948717948717	0.4850746268656716	0.3076923076923077	0.7065217391304348	0.2666666666666666	0.5752212389380531	0.2395449088726399	0.2857142857142857	0.7750295770482106	0.6099358974358975	0.479163532529142	0.0986522517915776	0.393372429393939	0.3464926023114734	4.441623993714651
RDKit 1D descriptors	10028372	65(9.75%)	602 (90.25%)	XGBoost	50	34	26	25	24	458	4	7	11	112	0.734120082815735	0.6039215686274509	0.5098039215686274	0.3636363636363636	0.52	0.2666666666666666	0.5148514851485149	0.134030728996404	0.3076923076923076	0.734120082815735	0.7411764705882352	0.4641075410461164	0.238729397011478	0.3101261818048044	0.2731813225324397	2.310169045130412
RDKit 1D descriptors	10013887	99(14.84%)	568 (85.16%)	XGBoost	50	24	66	42	14	411	3	15	16	100	0.8661423841059602	0.5137299771167048	0.6111111111111112	0.1666666666666666	0.825	0.1578947368421052	0.7021276595744681	0.3954646979037222	0.1621621621621621	0.8661423841059602	0.6379862700228832	0.6506804412116108	0.0280905525869144	0.5304330831769856	0.2130191511581382	3.462113682428996
RDKit 1D descriptors	10012218	109(16.34%)	558 (83.66%)	XGBoost	50	6	61	82	22	368	8	23	18	85	0.7763587684069613	0.5473646723646723	0.4265734265734265	0.2580645161290322	0.7349397590361446	0.3076923076923077	0.5398230088495575	0.4470913746005654	0.2807017543859649	0.7763587684069612	0.5893874643874645	0.4523225349590933	0.0888349016015869	0.3547815687104549	0.2713539213451237	3.807258049647013
RDKit 1D descriptors	10008882	72(10.79%)	595 (89.21%)	XGBoost	50	8	31	18	24	460	6	10	11	107	0.7629897299353365	0.6337355455002514	0.6326530612244898	0.375	0.5636363636363636	0.3529411764705882	0.5961538461538461	0.3090143540669856	0.3636363636363636	0.7629897299353365	0.7717445952740071	0.5537877655917433	0.2745321718013305	0.4016144134611033	0.3444937332131124	4.558580863475799
RDKit 1D descriptors	10019772	101(15.14%)	566 (84.86%)	XGBoost	50	22	35	76	48	374	4	30	14	86	0.6263989290495315	0.4818007662835249	0.3153153153153153	0.1176470588235294	0.4216867469879518	0.2222222222222222	0.3608247422680412	0.1989241355078616	0.1538461538461538	0.6263989290495314	0.4844348659003831	0.2257360795185757	-0.0285238987770328	0.223020574769032	0.1288398774791415	4.129724617799123
RDKit 1D descriptors	10021137	135(20.24%)	532 (79.76%)	XGBoost	50	22	77	93	29	334	12	20	17	85	0.7543082497459237	0.6116584564860427	0.4529411764705882	0.375	0.7264150943396226	0.4137931034482758	0.5579710144927537	0.2819904123583612	0.3934426229508197	0.7543082497459237	0.7438423645320197	0.435591645452599	0.2156950552729117	0.3834323130646998	0.4529158451018478	4.186599266529083
RDKit 1D descriptors	10062352	55(8.25%)	612 (91.75%)	XGBoost	50	22	28	38	16	451	1	17	10	106	0.7793270124558468	0.4763488543976349	0.4242424242424242	0.0555555555555555	0.6363636363636364	0.0909090909090909	0.5090909090909091	0.1954970760233918	0.0689655172413793	0.7793270124558467	0.4345898004434589	0.466759635268838	-0.038077272192428	0.2999912135167124	0.0767060925145135	4.661883572737376
RDKit 1D descriptors	10005725	94(14.09%)	573 (85.91%)	XGBoost	50	22	51	72	23	387	11	34	9	80	0.766163222045575	0.6258771929824561	0.4146341463414634	0.2444444444444444	0.6891891891891891	0.55	0.5177664974619289	0.2704495883443251	0.3384615384615384	0.766163222045575	0.6035087719298246	0.4368735578681638	0.1899517104965475	0.328913341108463	0.236484431216368	2.844921370347341
RDKit 1D descriptors	10048780	116(17.39%)	551 (82.61%)	XGBoost	50	35	56	51	32	394	10	15	18	91	0.7608784473953013	0.6078167115902965	0.5233644859813084	0.4	0.6363636363636364	0.3571428571428571	0.5743589743589743	0.2457302928469076	0.3773584905660378	0.7608784473953013	0.6661051212938005	0.4836073023309652	0.2250426184595896	0.3930876508948083	0.4556813934328413	4.749984236558278
RDKit 1D descriptors	10083842	46(6.9%)	621 (93.1%)	XGBoost	50	8	21	31	16	465	3	12	6	113	0.7525337837837838	0.6186666666666667	0.4038461538461538	0.2	0.5675675675675675	0.3333333333333333	0.4719101123595505	0.0844444444444444	0.25	0.7525337837837838	0.5742222222222222	0.4326303390036841	0.1884151801528868	0.259228740936058	0.1443728388059943	3.021874268849691
RDKit 1D descriptors	10005287	140(20.99%)	527 (79.01%)	XGBoost	50	46	73	85	35	340	10	31	22	71	0.7379629629629629	0.5042892156862745	0.4620253164556962	0.2439024390243902	0.6759259259259259	0.3125	0.5488721804511278	0.2961241466838451	0.273972602739726	0.7379629629629632	0.5732230392156863	0.418891481709734	0.0079368752398952	0.3779609311023327	0.2683591996546099	2.437621208031972
RDKit 1D descriptors	10001052	80(11.99%)	587 (88.01%)	XGBoost	50	8	40	69	19	405	4	24	17	89	0.7661982407208754	0.4890434049726085	0.3669724770642202	0.1428571428571428	0.6779661016949152	0.1904761904761904	0.4761904761904762	0.134697502932797	0.1632653061224489	0.7661982407208754	0.4551201011378003	0.4141466721783303	-0.0195939739454757	0.2844421792542746	0.154553545517285	3.757013583183289
RDKit 1D descriptors	10022061	9(1.35%)	658 (98.65%)	XGBoost	50	0	0	0	7	526	0	0	2	132	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4469696969696969	0.0	0.0	0.0131332082551594	0.0407960199004975	1.832082851727804
RDKit 1D descriptors	10033864	80(11.99%)	587 (88.01%)	XGBoost	50	47	39	79	19	396	6	18	16	94	0.7530490018148821	0.5560064935064934	0.3305084745762712	0.25	0.6724137931034483	0.2727272727272727	0.4431818181818182	0.3080281649826831	0.2608695652173913	0.7530490018148821	0.6663961038961039	0.3796036448617934	0.1082148263514146	0.2578857365923837	0.266430191270002	4.507586892445882
RDKit 1D descriptors	10001949	68(10.19%)	599 (89.81%)	XGBoost	50	8	34	63	21	415	3	12	10	109	0.743191327500951	0.5657978385251112	0.3505154639175257	0.2	0.6181818181818182	0.2307692307692307	0.4473684210526315	0.1700056834327933	0.2142857142857142	0.7431913275009508	0.6853146853146853	0.3834813612783156	0.1235341052249267	0.2560819115508579	0.2837567563454273	2.2348366300264995
RDKit 1D descriptors	10020869	44(6.6%)	623 (93.4%)	XGBoost	50	8	21	21	13	478	1	14	9	110	0.787781445243428	0.4935483870967742	0.5	0.0666666666666666	0.6176470588235294	0.1	0.5526315789473685	0.0485714285714285	0.08	0.7877814452434281	0.4028225806451612	0.5220560403278155	-0.0107544951946878	0.3332137733142037	0.0662009385373342	2.7267088452974955
RDKit 1D descriptors	10044390	92(13.79%)	575 (86.21%)	XGBoost	50	8	49	49	24	411	7	13	12	102	0.7823555687909469	0.6276887871853547	0.5	0.35	0.6712328767123288	0.3684210526315789	0.5730994152046783	0.3125940822855523	0.358974358974359	0.7823555687909471	0.6375286041189931	0.501197657850378	0.2500006021912535	0.3806445809452826	0.2588157944840077	3.440852622191111
RDKit 1D descriptors	10034539	126(18.89%)	541 (81.11%)	XGBoost	50	11	66	58	32	377	8	17	20	89	0.7700680272108844	0.5626684636118598	0.532258064516129	0.32	0.673469387755102	0.2857142857142857	0.5945945945945945	0.1945787545787545	0.3018867924528302	0.7700680272108844	0.6330862533692723	0.4952087815296877	0.1308060219796365	0.4184970362895506	0.3131321858639335	3.91168030500412
RDKit 1D descriptors	10061394	46(6.9%)	621 (93.1%)	XGBoost	50	6	21	22	15	475	1	4	9	120	0.7695338698859826	0.5338709677419355	0.4883720930232558	0.2	0.5833333333333334	0.1	0.5316455696202531	0.0694444444444444	0.1333333333333333	0.7695338698859827	0.5814516129032258	0.4967530238330328	0.0939265966134611	0.3130263100484314	0.1322363778015403	4.479866091410319
RDKit 1D descriptors	10000081	56(8.4%)	611 (91.6%)	XGBoost	50	33	41	1	5	486	0	1	10	123	0.9446254798678688	0.4959677419354839	0.9761904761904762	0.0	0.8913043478260869	0.0	0.9318181818181818	0.2323953823953824	0.0	0.944625479867869	0.7354838709677419	0.9268348337661472	-0.0246242684392417	0.8794636787743892	0.2178056320913463	3.1412338495254515
RDKit 1D descriptors	10046735	64(9.6%)	603 (90.4%)	XGBoost	50	6	34	59	12	428	11	14	7	102	0.8089902687260067	0.7452107279693487	0.3655913978494624	0.44	0.7391304347826086	0.6111111111111112	0.4892086330935252	0.3835934664246824	0.5116279069767442	0.8089902687260067	0.8098659003831418	0.4572464913731557	0.4292906762638288	0.2927338001398139	0.4427637186082623	4.626366567611695
RDKit 1D descriptors	10011078	116(17.39%)	551 (82.61%)	XGBoost	50	17	79	22	12	420	8	8	17	101	0.9091790562378798	0.623302752293578	0.7821782178217822	0.5	0.8681318681318682	0.32	0.8229166666666666	0.3959141804343042	0.3902439024390243	0.9091790562378798	0.6322935779816513	0.7857287828285876	0.2962681903542251	0.7015479087442381	0.4479173772387781	7.093825773398081
