data	safety_endpoint	roc_auc_score	pr_auc_score
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10056325	0.7150423728813559	0.23014455377279827
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020524	0.5827522935779816	0.25924582871499596
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050196	0.4851532567049809	0.17038163320511643
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003553	0.3674507310870947	0.10062022550754918
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020575	0.5857777777777777	0.12860763000997882
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020100	0.6884933248569614	0.23022316123891276
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10024119	0.6801120448179272	0.27545960926899926
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10011985	0.5990384615384615	0.2958693232589933
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021789	0.5136612021857924	0.128666395176138
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019847	0.5919540229885057	0.19370512994169287
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016667	0.673202614379085	0.22665483622984892
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019663	0.625	0.17713101106155632
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039109	0.5427350427350428	0.25342230314829983
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048049	0.6045081967213115	0.13939952824499113
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021118	0.6742424242424243	0.09538152610441766
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029148	0.6953223767383059	0.3545853041358516
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039906	0.7404661016949153	0.2535154617835806
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10067352	0.6643164904034469	0.29142121215757044
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028762	0.7096502317741256	0.3097772550701823
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042316	0.5713229859571323	0.10663228329789878
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10002847	0.5496567505720824	0.15410744229144926
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020679	0.5062845651080945	0.12681981064419423
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10017826	0.726998491704374	0.331980365384751
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051612	0.6100686498855835	0.1765196277183537
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10015296	0.5790322580645162	0.09835889226773141
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042264	0.6853813559322034	0.2925129053251845
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10024642	0.5089285714285715	0.07640059803706548
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028813	0.6071428571428572	0.08969051771310013
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10006473	0.6577868852459017	0.1434112102602391
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10002967	0.7703081232492996	0.2876544053263665
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018290	0.5791396103896104	0.2013491460240781
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10038661	0.554233409610984	0.21894476422389136
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022116	0.5925925925925926	0.26705557634701016
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061835	0.6245210727969348	0.2266172036076839
