data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
ECFP4 fingerprints	10053377	99(14.84%)	568 (85.16%)	XGBoost	50	6	29	27	43	434	2	7	25	100	0.6721047240298867	0.5043267566632053	0.5178571428571429	0.2222222222222222	0.4027777777777778	0.074074074074074	0.453125	0.1051221790352225	0.1111111111111111	0.6721047240298867	0.6175147109726549	0.3836951368917551	0.0138672382305366	0.289256771345186	0.2995292014963854	8.4953089316686
ECFP4 fingerprints	10016042	96(14.39%)	571 (85.61%)	XGBoost	50	47	40	21	37	435	0	4	19	111	0.736713943950786	0.4826086956521739	0.6557377049180327	0.0	0.5194805194805194	0.0	0.5797101449275361	0.2111367127496159	0.0	0.736713943950786	0.7807780320366132	0.5228121888079689	-0.0712994532947748	0.4100613500853404	0.3313659423120213	8.519321223100027
ECFP4 fingerprints	10039117	119(17.84%)	548 (82.16%)	XGBoost	50	42	49	71	41	372	9	14	20	91	0.6920867820416353	0.5885057471264368	0.4083333333333333	0.391304347826087	0.5444444444444444	0.3103448275862069	0.4666666666666667	0.2270976164527218	0.3461538461538461	0.6920867820416351	0.6446633825944171	0.344575936903093	0.1933168497257705	0.2992378917378917	0.3439022438252639	8.283263802528381
ECFP4 fingerprints	10021143	133(19.94%)	534 (80.06%)	XGBoost	50	8	63	62	40	368	10	16	20	88	0.7337322194626326	0.5897435897435898	0.504	0.3846153846153846	0.6116504854368932	0.3333333333333333	0.5526315789473684	0.2663364413364413	0.3571428571428571	0.7337322194626327	0.5639423076923077	0.4356285462006322	0.1891960993263133	0.3833187489753911	0.3061796621596289	7.329525129000346
ECFP4 fingerprints	10040753	122(18.29%)	545 (81.71%)	XGBoost	50	32	70	34	28	401	1	17	23	93	0.8180623973727422	0.443560606060606	0.6730769230769231	0.0555555555555555	0.7142857142857143	0.0416666666666666	0.6930693069306932	0.2486090454781156	0.0476190476190476	0.8180623973727422	0.4731060606060606	0.6218056649132002	-0.1269255498507798	0.5333020637898688	0.1720509501600549	8.199981208642324
ECFP4 fingerprints	10023204	95(14.24%)	572 (85.76%)	XGBoost	50	44	54	111	23	345	9	35	9	81	0.7289388243335612	0.5991379310344828	0.3272727272727272	0.2045454545454545	0.7012987012987013	0.5	0.4462809917355372	0.20829731751052	0.2903225806451613	0.728938824333561	0.6633141762452106	0.3481860333138272	0.1439751371778886	0.272667908588086	0.2913723257503886	8.986268957455954
ECFP4 fingerprints	10007559	97(14.54%)	570 (85.46%)	XGBoost	50	22	54	12	20	447	5	3	18	108	0.8517929694400282	0.5951821386603996	0.8181818181818182	0.625	0.7297297297297297	0.217391304347826	0.7714285714285715	0.3435407786302926	0.3225806451612903	0.8517929694400284	0.6306306306306306	0.7385993924968416	0.3029567239151249	0.6345750492091955	0.3221561740965513	13.692452216148377
ECFP4 fingerprints	10007223	68(10.19%)	599 (89.81%)	XGBoost	50	31	34	69	19	411	1	20	14	99	0.7488797169811321	0.4492997198879552	0.3300970873786408	0.0476190476190476	0.6415094339622641	0.0666666666666666	0.4358974358974359	0.167603121516165	0.0555555555555555	0.748879716981132	0.4201680672268908	0.377246494835308	-0.0879448870645266	0.2474076752265824	0.0965468539170171	11.135107203324637
ECFP4 fingerprints	10024574	61(9.15%)	606 (90.85%)	XGBoost	50	22	34	70	14	415	5	23	8	98	0.7820017182130584	0.5972663699936427	0.3269230769230769	0.1785714285714285	0.7083333333333334	0.3846153846153846	0.4473684210526316	0.1998034398034398	0.2439024390243902	0.7820017182130585	0.6741894469167196	0.407406470593655	0.1416201717905621	0.2578369293308318	0.170024454220297	5.318886744976044
ECFP4 fingerprints	10017533	66(9.9%)	601 (90.1%)	XGBoost	50	6	42	106	10	375	5	32	9	88	0.7936590436590436	0.5452380952380952	0.2837837837837837	0.1351351351351351	0.8076923076923077	0.3571428571428571	0.42	0.198	0.196078431372549	0.7936590436590437	0.5791666666666666	0.3891225177868357	0.061901648936781	0.2479717052887784	0.2838817400178719	7.442240830262502
ECFP4 fingerprints	10061124	79(11.84%)	588 (88.16%)	XGBoost	50	44	25	61	28	419	6	19	20	89	0.6723073899371069	0.5274216524216524	0.2906976744186046	0.24	0.4716981132075472	0.2307692307692307	0.3597122302158274	0.0903336773305813	0.2352941176470588	0.672307389937107	0.6009615384615385	0.2803428382256551	0.0556722682134049	0.1896543775577155	0.2683438373665409	8.576926891009013
ECFP4 fingerprints	10038687	84(12.59%)	583 (87.41%)	XGBoost	50	22	27	64	38	404	2	20	17	95	0.6393162393162394	0.465675057208238	0.2967032967032967	0.0909090909090909	0.4153846153846154	0.1052631578947368	0.3461538461538461	0.1468360443592641	0.0975609756097561	0.6393162393162394	0.5171624713958811	0.2423145610547412	-0.0646465252702454	0.1945405438838834	0.1499310450080158	5.969357558091482
ECFP4 fingerprints	10008604	47(7.05%)	620 (92.95%)	XGBoost	50	41	18	8	20	487	0	6	9	119	0.7287612971823498	0.476	0.6923076923076923	0.0	0.4736842105263157	0.0	0.5625	0.0555555555555555	0.0	0.7287612971823498	0.3093333333333333	0.546532874499521	-0.0580947501931112	0.3654586748296632	0.0563620649875985	8.16437069972356
ECFP4 fingerprints	10061297	87(13.04%)	580 (86.96%)	XGBoost	50	6	37	37	34	425	4	24	12	94	0.7205200902384001	0.5233050847457628	0.5	0.1428571428571428	0.5211267605633803	0.25	0.5103448275862069	0.1537390146085798	0.1818181818181818	0.7205200902384001	0.4642478813559322	0.4334171746021592	0.037174893144994	0.3243532489496076	0.1394597936355697	8.842469771703085
ECFP4 fingerprints	10027727	170(25.49%)	497 (74.51%)	XGBoost	50	32	72	70	59	332	13	16	26	79	0.6877444836884281	0.5824561403508772	0.5070422535211268	0.4482758620689655	0.549618320610687	0.3333333333333333	0.5274725274725275	0.4032474183807951	0.3823529411764705	0.6877444836884281	0.6140350877192983	0.3656901853216874	0.1819086938804319	0.3893738957238555	0.4685425531042982	8.164438784122467
ECFP4 fingerprints	10000636	87(13.04%)	580 (86.96%)	XGBoost	50	28	37	41	31	424	2	12	17	103	0.7279728020240355	0.5004576659038902	0.4743589743589743	0.1428571428571428	0.5441176470588235	0.1052631578947368	0.5068493150684932	0.2317716333845366	0.1212121212121212	0.7279728020240354	0.4805491990846681	0.4303689850923481	0.0010438777340033	0.3162684398337195	0.2315534157117351	10.779590876897176
ECFP4 fingerprints	10022998	49(7.35%)	618 (92.65%)	XGBoost	50	8	27	38	12	456	2	17	8	107	0.8076923076923077	0.5314516129032258	0.4153846153846154	0.1052631578947368	0.6923076923076923	0.2	0.5192307692307692	0.3381302031302031	0.1379310344827586	0.8076923076923077	0.6258064516129032	0.4897368773872132	0.0473868717295485	0.3100880357916005	0.1072735496181851	9.711690016587577
ECFP4 fingerprints	10029883	151(22.64%)	516 (77.36%)	XGBoost	50	33	84	25	38	386	5	9	24	96	0.8138486697778309	0.5433497536945813	0.7706422018348624	0.3571428571428571	0.6885245901639344	0.1724137931034483	0.7272727272727273	0.3383238231905277	0.2325581395348837	0.8138486697778309	0.6246305418719211	0.6538150856332684	0.116722783997004	0.6019006652808179	0.2994793646123255	12.761747586727145
ECFP4 fingerprints	10079487	68(10.19%)	599 (89.81%)	XGBoost	50	6	29	34	24	446	2	16	13	103	0.7381682389937108	0.4994397759103641	0.4603174603174603	0.1111111111111111	0.5471698113207547	0.1333333333333333	0.5	0.2214417989417989	0.1212121212121212	0.7381682389937108	0.4672268907563025	0.4415228566793948	-0.0010359663244314	0.2968999604986719	0.1174231496381103	12.939108649889628
ECFP4 fingerprints	10042682	45(6.75%)	622 (93.25%)	XGBoost	50	36	28	3	6	496	2	4	9	119	0.9087586938583048	0.574648928307465	0.9032258064516128	0.3333333333333333	0.8235294117647058	0.1818181818181818	0.8615384615384616	0.1476190476190476	0.2352941176470588	0.9087586938583048	0.6541019955654102	0.8535992488589569	0.198162677267288	0.7550900527250783	0.2153336138455867	11.256192409992218
ECFP4 fingerprints	10064658	87(13.04%)	580 (86.96%)	XGBoost	50	11	52	128	16	337	8	39	11	76	0.74471853257432	0.5409610983981693	0.2888888888888888	0.1702127659574468	0.7647058823529411	0.4210526315789473	0.4193548387096774	0.2038116609388673	0.2424242424242424	0.74471853257432	0.5423340961098398	0.345266293843562	0.0598850966829886	0.2509337944058173	0.2071413164535507	8.459029694398245
ECFP4 fingerprints	10047513	62(9.3%)	605 (90.7%)	XGBoost	50	24	21	16	27	469	1	2	13	118	0.7022551546391753	0.5273809523809524	0.5675675675675675	0.3333333333333333	0.4375	0.0714285714285714	0.4941176470588235	0.1979271708683473	0.1176470588235294	0.7022551546391752	0.6711309523809524	0.4555954541879846	0.1132235874652983	0.2989674712235687	0.2477418416245612	4.811427927017212
ECFP4 fingerprints	10040844	31(4.65%)	636 (95.35%)	XGBoost	50	11	20	56	5	452	1	5	5	123	0.8448818897637795	0.5638020833333334	0.2631578947368421	0.1666666666666666	0.8	0.1666666666666666	0.396039603960396	0.2641025641025641	0.1666666666666666	0.8448818897637795	0.6744791666666666	0.4170972721315691	0.1276041666666666	0.2199071788288732	0.2760043012391958	7.628323451677958
ECFP4 fingerprints	10042674	58(8.7%)	609 (91.3%)	XGBoost	50	13	18	26	29	460	2	10	9	113	0.664740390508712	0.5502586844050259	0.4090909090909091	0.1666666666666666	0.3829787234042553	0.1818181818181818	0.3956043956043956	0.1479738562091503	0.1739130434782608	0.664740390508712	0.5676274944567627	0.3394817111641841	0.0966316670133876	0.2110821197484404	0.1550290838026168	8.331583841641743
ECFP4 fingerprints	10016970	90(13.49%)	577 (86.51%)	XGBoost	50	38	53	26	16	438	6	8	15	105	0.8560407296351824	0.6074589127686473	0.6708860759493671	0.4285714285714285	0.7681159420289855	0.2857142857142857	0.7162162162162162	0.204520817935452	0.3428571428571428	0.8560407296351824	0.6198904340497261	0.6727779382096948	0.2554269197320861	0.5453370519480564	0.2398915297037283	9.466467090447743
ECFP4 fingerprints	10048908	87(13.04%)	580 (86.96%)	XGBoost	50	6	47	124	23	339	6	40	11	77	0.7018049984572663	0.5055304172951232	0.2748538011695906	0.1304347826086956	0.6714285714285714	0.3529411764705882	0.3900414937759336	0.2782885243411559	0.1904761904761905	0.7018049984572662	0.5012569130216189	0.2920445389940994	0.0077532723071442	0.2276966650522491	0.16430658184726	7.02328386704127
ECFP4 fingerprints	10050337	110(16.49%)	557 (83.51%)	XGBoost	50	42	44	71	37	381	7	17	22	88	0.6930651152627554	0.5397372742200328	0.3826086956521739	0.2916666666666667	0.5432098765432098	0.2413793103448276	0.4489795918367347	0.2223809523809524	0.2641509433962264	0.6930651152627554	0.6101806239737274	0.336983370741057	0.0853531893975811	0.2772552088211332	0.260701175811513	8.7909752368927
ECFP4 fingerprints	10035598	135(20.24%)	532 (79.76%)	XGBoost	50	22	57	63	45	368	6	16	27	85	0.7063259178381329	0.5117011701170117	0.475	0.2727272727272727	0.5588235294117647	0.1818181818181818	0.5135135135135136	0.2574183615590309	0.2181818181818181	0.7063259178381329	0.5154515451545154	0.388648372602143	0.0272180240893839	0.3498689438251848	0.3155050969668473	7.421326796213786
ECFP4 fingerprints	10042464	77(11.54%)	590 (88.46%)	XGBoost	50	39	32	19	27	455	2	5	16	111	0.7511442465851391	0.5340038314176245	0.6274509803921569	0.2857142857142857	0.5423728813559322	0.1111111111111111	0.5818181818181818	0.5	0.16	0.7511442465851391	0.6527777777777778	0.5357470626362583	0.1042250751002179	0.3909690565576565	0.2884297011764337	8.115376452604929
ECFP4 fingerprints	10053631	94(14.09%)	573 (85.91%)	XGBoost	50	22	49	90	23	371	7	23	15	89	0.7426638949144373	0.5564123376623377	0.3525179856115107	0.2333333333333333	0.6805555555555556	0.3181818181818182	0.4644549763033175	0.1351724137931034	0.2692307692307693	0.7426638949144373	0.5269886363636365	0.3778299315186605	0.1002644895537192	0.2830600435224053	0.2518962941972489	8.573170534769694
ECFP4 fingerprints	10013836	95(14.24%)	572 (85.76%)	XGBoost	50	48	59	69	22	383	5	26	9	94	0.787870097235879	0.5702380952380952	0.4609375	0.1612903225806451	0.7283950617283951	0.3571428571428571	0.5645933014354066	0.372118437118437	0.2222222222222222	0.7878700972358791	0.5946428571428571	0.4838444687018021	0.1018961799652308	0.3770203961387904	0.2805607941462363	11.147474614779156
ECFP4 fingerprints	10013573	41(6.15%)	626 (93.85%)	XGBoost	50	43	15	3	16	499	0	2	10	122	0.7389474360622028	0.4919354838709677	0.8333333333333334	0.0	0.4838709677419355	0.0	0.6122448979591837	0.0666666666666666	0.0	0.7389474360622028	0.7064516129032258	0.619191817970975	-0.0349556344984139	0.4332445681776917	0.2240559725500718	5.87756959994634
ECFP4 fingerprints	10023201	84(12.59%)	583 (87.41%)	XGBoost	50	13	32	30	33	438	4	8	15	107	0.7141025641025641	0.5704805491990846	0.5161290322580645	0.3333333333333333	0.4923076923076923	0.2105263157894736	0.5039370078740157	0.2963072988392682	0.2580645161290323	0.7141025641025641	0.6297482837528604	0.4370440083585482	0.1722084498781953	0.3160079888640077	0.2616981656369643	7.758392067750295
ECFP4 fingerprints	10004637	55(8.25%)	612 (91.75%)	XGBoost	50	42	17	16	25	475	3	8	10	113	0.6860876733585491	0.582326764144946	0.5151515151515151	0.2727272727272727	0.4047619047619047	0.2307692307692307	0.4533333333333333	0.1793939393939393	0.2499999999999999	0.686087673358549	0.5416401780038144	0.4160744241448862	0.1775360301482482	0.2554180237107066	0.1716869561437078	5.286950286229452
ECFP4 fingerprints	10012455	75(11.24%)	592 (88.76%)	XGBoost	50	32	30	37	32	434	4	9	9	112	0.7026573522361482	0.6166560712015258	0.4477611940298507	0.3076923076923077	0.4838709677419355	0.3076923076923077	0.4651162790697675	0.2207976462896371	0.3076923076923077	0.7026573522361483	0.6897647806738716	0.3919839622057879	0.2333121424030514	0.276696165724666	0.2554954149986078	7.454928171634674
ECFP4 fingerprints	10031252	147(22.04%)	520 (77.96%)	XGBoost	50	8	79	112	33	309	14	32	21	67	0.7196619443501866	0.5383838383838384	0.4136125654450261	0.3043478260869565	0.7053571428571429	0.4	0.5214521452145214	0.2702059052059052	0.345679012345679	0.7196619443501866	0.5222222222222221	0.3732545768311253	0.0710247584250622	0.3536582734721541	0.2856615685057495	8.372733732064566
ECFP4 fingerprints	10033775	46(6.9%)	621 (93.1%)	XGBoost	50	46	13	4	21	495	1	2	11	120	0.6871684545561711	0.5334699453551912	0.7647058823529411	0.3333333333333333	0.3823529411764705	0.0833333333333333	0.5098039215686274	0.3296969696969697	0.1333333333333333	0.6871684545561711	0.4060792349726775	0.5205986887518116	0.1291990326972971	0.3317871680180735	0.1191160335747865	6.482148937384287
ECFP4 fingerprints	10037833	141(21.14%)	526 (78.86%)	XGBoost	50	32	71	83	45	334	9	32	16	77	0.7065140990655752	0.5332110091743119	0.461038961038961	0.2195121951219512	0.6120689655172413	0.36	0.525925925925926	0.3312312800296911	0.2727272727272727	0.706514099065575	0.5904587155963303	0.3760077179648446	0.0561515719741611	0.3666154073008572	0.3117321614387355	9.798809802532196
ECFP4 fingerprints	10050528	78(11.69%)	589 (88.31%)	XGBoost	50	42	38	59	24	412	2	13	14	105	0.7438189165125677	0.5074152542372881	0.3917525773195876	0.1333333333333333	0.6129032258064516	0.125	0.4779874213836478	0.2217172610276058	0.1290322580645161	0.7438189165125676	0.46875	0.4052047980488583	0.0152523908634737	0.2851345609462848	0.1213554390105995	8.895709586143493
ECFP4 fingerprints	10051592	61(9.15%)	606 (90.85%)	XGBoost	50	42	32	30	21	450	3	9	5	117	0.7706367924528301	0.6517857142857143	0.5161290322580645	0.25	0.6037735849056604	0.375	0.5565217391304349	0.3132414369256474	0.3	0.7706367924528301	0.7301587301587301	0.5052066848358333	0.2518956235273348	0.3510247008458192	0.3731247123585163	9.644863259792327
ECFP4 fingerprints	10047295	151(22.64%)	516 (77.36%)	XGBoost	50	41	60	48	64	361	6	11	21	96	0.6832557772695007	0.5597092419522326	0.5555555555555556	0.3529411764705882	0.4838709677419355	0.2222222222222222	0.5172413793103449	0.2721959777492512	0.2727272727272727	0.6832557772695008	0.6420906888196608	0.3852599149749598	0.1439222475746135	0.3888922512053905	0.3348804969129309	8.33269118865331
ECFP4 fingerprints	10036142	69(10.34%)	598 (89.66%)	XGBoost	50	31	41	32	16	444	3	10	9	112	0.8260356774288663	0.584016393442623	0.5616438356164384	0.2307692307692307	0.7192982456140351	0.25	0.6307692307692307	0.2698095238095238	0.24	0.8260356774288663	0.7800546448087431	0.5861323349383177	0.1621064172418209	0.4340081873449204	0.283895593598525	10.365914936860404
ECFP4 fingerprints	10019070	66(9.9%)	601 (90.1%)	XGBoost	50	13	32	37	19	445	4	12	11	107	0.7753437474574892	0.5829131652661065	0.463768115942029	0.25	0.6274509803921569	0.2666666666666666	0.5333333333333333	0.4406362053420877	0.2580645161290323	0.7753437474574892	0.6336134453781512	0.4825366292148037	0.1612395605567222	0.3266390385721681	0.2498432916447959	8.89039141734441
ECFP4 fingerprints	10038537	45(6.75%)	622 (93.25%)	XGBoost	50	48	24	13	13	483	0	7	8	119	0.8112194856146469	0.4722222222222222	0.6486486486486487	0.0	0.6486486486486487	0.0	0.6486486486486487	0.0844444444444444	0.0	0.811219485614647	0.4156746031746031	0.6224389712292938	-0.0591571006277409	0.4451353132961571	0.0662110345556865	5.535372241338094
ECFP4 fingerprints	10020765	56(8.4%)	611 (91.6%)	XGBoost	50	34	24	17	18	474	2	9	12	111	0.7684026767529822	0.5339285714285714	0.5853658536585366	0.1818181818181818	0.5714285714285714	0.1428571428571428	0.5783132530120483	0.3077599524658348	0.16	0.7684026767529822	0.6178571428571429	0.542759895122395	0.0756138431666377	0.3682658804610024	0.2148026971143664	10.379958685239156
ECFP4 fingerprints	10021639	78(11.69%)	589 (88.31%)	XGBoost	50	18	44	9	16	464	2	5	16	111	0.8571529245947851	0.5340038314176245	0.8301886792452831	0.2857142857142857	0.7333333333333333	0.1111111111111111	0.7787610619469026	0.2100754147812971	0.16	0.8571529245947851	0.6369731800766283	0.7544524070760752	0.1042250751002179	0.6388237931726196	0.26764547818566	11.663252258300782
ECFP4 fingerprints	10005359	75(11.24%)	592 (88.76%)	XGBoost	50	8	45	96	17	375	4	34	9	87	0.7609923977809739	0.5133502860775588	0.3191489361702128	0.1052631578947368	0.7258064516129032	0.3076923076923077	0.4433497536945813	0.2028910154173312	0.1568627450980392	0.7609923977809739	0.5251112523839796	0.3794124358461657	0.0175330517338449	0.2635352912316938	0.1054247740974869	8.684485280513764
ECFP4 fingerprints	10037855	148(22.19%)	519 (77.81%)	XGBoost	50	21	83	64	34	352	15	15	16	88	0.7777777777777778	0.6691199498903853	0.564625850340136	0.5	0.7094017094017094	0.4838709677419355	0.6287878787878787	0.3327192683093304	0.4918032786885246	0.7777777777777779	0.7319135609145004	0.5145348216192369	0.3421739940904409	0.4643364120716037	0.4777741098006923	7.787350145975749
ECFP4 fingerprints	10062226	52(7.8%)	615 (92.2%)	XGBoost	50	32	16	13	24	480	0	2	12	120	0.686815415821501	0.4918032786885246	0.5517241379310345	0.0	0.4	0.0	0.463768115942029	0.185	0.0	0.686815415821501	0.575136612021858	0.4339921705846066	-0.0386045718241091	0.265717797761532	0.1245511696011904	7.755425031979879
ECFP4 fingerprints	10011469	26(3.9%)	641 (96.1%)	XGBoost	50	0	0	0	19	514	0	0	7	127	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.6580427446569179	0.0	0.0	0.0356472795497185	0.226268565978009	6.519884260495504
ECFP4 fingerprints	10058877	53(7.95%)	614 (92.05%)	XGBoost	50	8	16	34	23	460	5	20	9	100	0.6707152496626181	0.5952380952380952	0.32	0.2	0.4102564102564102	0.3571428571428571	0.3595505617977528	0.05	0.2564102564102564	0.6707152496626181	0.581547619047619	0.3049576439083171	0.149558838659095	0.1744340212632895	0.1698522551951278	5.908860131104787
ECFP4 fingerprints	10033557	58(8.7%)	609 (91.3%)	XGBoost	50	22	16	35	31	451	1	9	10	114	0.634204535504772	0.508869179600887	0.3137254901960784	0.1	0.3404255319148936	0.0909090909090909	0.3265306122448979	0.1870539986329459	0.0952380952380952	0.634204535504772	0.5909090909090909	0.2587352765018033	0.0185289795003571	0.1649615177195384	0.11323956513916	6.0364046136538185
ECFP4 fingerprints	10018627	78(11.69%)	589 (88.31%)	XGBoost	50	45	44	17	23	449	5	5	6	118	0.8101178656075845	0.7069475240206947	0.7213114754098361	0.5	0.6567164179104478	0.4545454545454545	0.6875	0.3473844030365769	0.4761904761904761	0.8101178656075846	0.7250554323725056	0.6458790901364575	0.4323428550083331	0.5168490583100859	0.3082831763377651	6.997299428780874
ECFP4 fingerprints	10036653	71(10.64%)	596 (89.36%)	XGBoost	50	42	28	48	28	429	3	16	12	103	0.699685534591195	0.5327731092436975	0.3684210526315789	0.1578947368421052	0.5	0.2	0.4242424242424242	0.2944327731092437	0.1764705882352941	0.699685534591195	0.492436974789916	0.3502393254760519	0.059243544050656	0.2367433593364273	0.199918172313353	8.30125972032547
ECFP4 fingerprints	10027452	79(11.84%)	588 (88.16%)	XGBoost	50	32	35	63	26	409	5	20	13	96	0.7201479577660461	0.5526819923371648	0.3571428571428571	0.2	0.5737704918032787	0.2777777777777778	0.440251572327044	0.1197811447811448	0.2325581395348837	0.7201479577660461	0.5287356321839081	0.3618452760246877	0.0922304187285569	0.2536985205917633	0.1760454825181768	9.345175961653393
ECFP4 fingerprints	10030963	92(13.79%)	575 (86.21%)	XGBoost	50	29	34	29	39	431	4	6	15	109	0.7013549731983324	0.5791762013729977	0.5396825396825397	0.4	0.4657534246575342	0.2105263157894736	0.5	0.1247826086956521	0.2758620689655172	0.7013549731983324	0.7345537757437071	0.4288579827548743	0.2102033028003052	0.3245297227923355	0.3274050959758678	8.565692365169525
ECFP4 fingerprints	10003693	89(13.34%)	578 (86.66%)	XGBoost	50	43	42	69	25	397	3	10	19	102	0.739398501056947	0.523538961038961	0.3783783783783784	0.2307692307692307	0.6268656716417911	0.1363636363636363	0.4719101123595505	0.166010989010989	0.1714285714285714	0.739398501056947	0.6079545454545454	0.390898557073596	0.0589214296898297	0.284096731493892	0.2285522906645471	10.102384833494822
ECFP4 fingerprints	10047571	55(8.25%)	612 (91.75%)	XGBoost	50	11	21	24	23	465	2	4	9	119	0.7140964863357502	0.574648928307465	0.4666666666666667	0.3333333333333333	0.4772727272727273	0.1818181818181818	0.4719101123595506	0.1219047619047619	0.2352941176470588	0.7140964863357502	0.6415373244641537	0.4238421416939416	0.198162677267288	0.265879242708511	0.1541593984015775	6.214499843120575
ECFP4 fingerprints	10039740	40(6.0%)	627 (94.0%)	XGBoost	50	11	20	64	12	437	2	14	6	112	0.748627744510978	0.5694444444444444	0.238095238095238	0.125	0.625	0.25	0.3448275862068965	0.0952380952380952	0.1666666666666666	0.7486277445109779	0.5357142857142857	0.3241982187781749	0.1014838125932197	0.1713235951040829	0.2117855666832842	8.832408126195272
ECFP4 fingerprints	10005758	65(9.75%)	602 (90.25%)	XGBoost	50	24	38	36	16	443	2	5	9	118	0.8142735637516432	0.5705838876570584	0.5135135135135135	0.2857142857142857	0.7037037037037037	0.1818181818181818	0.59375	0.2357120072909546	0.2222222222222222	0.8142735637516432	0.6223207686622322	0.5485046073938004	0.1741540539760883	0.3913801230874402	0.1657841329120823	8.461942859490712
ECFP4 fingerprints	10073755	50(7.5%)	617 (92.5%)	XGBoost	50	48	24	31	15	463	3	12	8	111	0.7763157894736843	0.5875831485587584	0.4363636363636363	0.2	0.6153846153846154	0.2727272727272727	0.5106382978723405	0.0581818181818181	0.2307692307692307	0.7763157894736843	0.458240946045824	0.473081737338908	0.1525036848833431	0.2966740576496674	0.1176145370220546	9.463714337348938
ECFP4 fingerprints	10014665	50(7.5%)	617 (92.5%)	XGBoost	50	10	25	0	12	496	0	0	13	121	0.8378378378378378	0.5	1.0	0.0	0.6756756756756757	0.0	0.8064516129032258	0.1466666666666666	0.0	0.8378378378378378	0.5657978385251112	0.8122283133104752	0.0	0.6981897469702347	0.1466646548666728	13.039757589499157
ECFP4 fingerprints	10030124	97(14.54%)	570 (85.46%)	XGBoost	50	8	34	17	44	438	2	7	17	108	0.6992673992673992	0.5221967963386728	0.6666666666666666	0.2222222222222222	0.4358974358974359	0.1052631578947368	0.5271317829457364	0.2441329872698059	0.1428571428571428	0.6992673992673993	0.5739130434782608	0.4788622930437697	0.0618685236050522	0.3731498853450072	0.1932902814803753	6.618680155277252
ECFP4 fingerprints	10049773	171(25.64%)	496 (74.36%)	XGBoost	50	8	76	99	52	306	11	25	32	66	0.6746527777777778	0.4905443393815487	0.4342857142857143	0.3055555555555556	0.59375	0.2558139534883721	0.5016501650165017	0.355062825130052	0.2784810126582278	0.6746527777777778	0.4893943266036288	0.3177440682326691	-0.0199164764708619	0.3554181184668989	0.3189233015282586	8.047664133707682
ECFP4 fingerprints	10012441	93(13.94%)	574 (86.06%)	XGBoost	50	15	51	38	27	417	4	12	11	107	0.7851648351648352	0.5829131652661065	0.5730337078651685	0.25	0.6538461538461539	0.2666666666666666	0.6107784431137724	0.3398941798941798	0.2580645161290323	0.785164835164835	0.6280112044817927	0.5404959907458339	0.1612395605567222	0.4253325463245989	0.2807753173103896	10.379714421431224
ECFP4 fingerprints	10020852	91(13.64%)	576 (86.36%)	XGBoost	50	22	42	10	31	450	2	4	16	112	0.776801667659321	0.5383141762452107	0.8076923076923077	0.3333333333333333	0.5753424657534246	0.1111111111111111	0.672	0.2747725392886683	0.1666666666666666	0.7768016676593211	0.7164750957854406	0.641452990025383	0.1263496739298172	0.5228610347220437	0.3353650526387652	14.622810904184975
ECFP4 fingerprints	10020635	56(8.4%)	611 (91.6%)	XGBoost	50	42	41	7	0	485	0	2	15	117	0.9928861788617886	0.4915966386554621	0.8541666666666666	0.0	1.0	0.0	0.9213483146067416	0.3165367965367965	0.0	0.9928861788617884	0.6151260504201681	0.9176131477310516	-0.043701886126703	0.8541666666666666	0.2621461558250917	13.421305664380393
ECFP4 fingerprints	10039674	109(16.34%)	558 (83.66%)	XGBoost	50	31	52	163	34	284	9	34	14	77	0.6199989594714115	0.5424990207598903	0.241860465116279	0.2093023255813953	0.6046511627906976	0.391304347826087	0.345514950166113	0.2753590245371067	0.2727272727272727	0.6199989594714115	0.5605170387779084	0.1799606997289359	0.0686561431168409	0.2100310801335745	0.2220081385825862	4.855762819449107
ECFP4 fingerprints	10013687	98(14.69%)	569 (85.31%)	XGBoost	50	44	46	60	35	392	6	15	11	102	0.7175789358680214	0.6123680241327301	0.4339622641509434	0.2857142857142857	0.5679012345679012	0.3529411764705882	0.4919786096256684	0.178350120306642	0.3157894736842105	0.7175789358680214	0.6013071895424836	0.3913737564918321	0.2057506720615929	0.3121137468429998	0.2706173472196902	8.32907266219457
ECFP4 fingerprints	10007625	105(15.74%)	562 (84.26%)	XGBoost	50	8	48	60	36	389	6	21	15	92	0.7188991409481387	0.549936788874842	0.4444444444444444	0.2222222222222222	0.5714285714285714	0.2857142857142857	0.5	0.4054794566521517	0.25	0.7188991409481387	0.5823851664559629	0.3968537821610088	0.0905160734091189	0.3215104678519312	0.2265800094576306	6.8491080641746525
ECFP4 fingerprints	10035600	140(20.99%)	527 (79.01%)	XGBoost	50	11	51	35	54	393	6	5	29	94	0.7019692923898532	0.5604617604617604	0.5930232558139535	0.5454545454545454	0.4857142857142857	0.1714285714285714	0.5340314136125655	0.1984518281270801	0.2608695652173912	0.7019692923898532	0.6461760461760462	0.4367459500164631	0.1935144968929394	0.3893531879351505	0.4281487420113935	7.034358751773834
