data	safety_endpoint	roc_auc_score	pr_auc_score
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10006093	0.5646860514117151	0.19359449900874479
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062501	0.6508009153318078	0.2841638087098042
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10034464	0.7561403508771929	0.48375204633274294
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014391	0.6719348659003832	0.27349078896812457
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10054236	0.5883222468588322	0.11529288651443645
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019022	0.609458189790166	0.31750521263164444
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10026882	0.6147435897435898	0.3456860301514972
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037876	0.9361979166666666	0.5027777777777778
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003986	0.6083333333333333	0.2060707160934765
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10002942	0.7101080737444374	0.31087946340185235
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019948	0.7422619047619048	0.22988755875498593
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013036	0.6123249299719887	0.1711691290382873
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10010947	0.6324786324786325	0.18463923799692214
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10034835	0.6523809523809524	0.16548817553767445
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052223	0.38976377952755903	0.05920313407645905
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040030	0.5129032258064516	0.12560419415765184
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007739	0.5565217391304348	0.21449802894580247
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042241	0.6180555555555556	0.14626495113561708
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023126	0.6448179271708684	0.24658697880924615
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020583	0.6118652589240825	0.2619089167310257
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10059421	0.6526610644257703	0.19251353353163905
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048439	0.5584415584415584	0.23802056342775826
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048762	0.5401785714285714	0.2379969442114716
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10038712	0.6145658263305322	0.15924657750579355
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021138	0.6954863318499682	0.16259630145858373
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10012431	0.5063559322033898	0.14618573955457959
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10038063	0.6577030812324929	0.29229680735518926
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005654	0.7021929824561404	0.2987347378595758
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023848	0.5437158469945355	0.1724428452973229
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10043882	0.6403361344537816	0.3906623662121417
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10053920	0.5601830663615561	0.22265385566287776
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10015958	0.5461936437546193	0.15687328092782127
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042602	0.6492326965236455	0.4066704706902129
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10017885	0.6381401617250674	0.381790453408364
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028521	0.8070953436807096	0.2501629814465801
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035669	0.5237179487179487	0.23174703139503916
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020708	0.6260638297872341	0.48327573831538534
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022595	0.5744047619047619	0.14544386369265747
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061941	0.7045454545454545	0.36979022619064467
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10070511	0.6118292205248727	0.260294647290052
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058854	0.5619047619047619	0.1757189763913893
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10053573	0.622564935064935	0.3357755843094413
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048777	0.5785924989464813	0.2881248525908457
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052897	0.5772409408773044	0.12997363635770862
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050584	0.6286238532110091	0.2654107855414697
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062544	0.5909090909090909	0.2191784494114959
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035717	0.645766590389016	0.26003363685296765
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040882	0.6054025423728814	0.2000289847280886
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008617	0.6736842105263159	0.3305749467948864
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005420	0.584631360332295	0.22088230930459316
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10015967	0.41759053954175906	0.0775941800142178
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10009802	0.727111111111111	0.22541530139942142
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058116	0.6651515151515152	0.4905483400687793
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10011224	0.7120359955005624	0.20055841835502855
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007556	0.6837528604118992	0.22493521826950683
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10034620	0.5955555555555556	0.11585627859499915
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022086	0.5	0.022388059701492536
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003246	0.5471398305084746	0.19808784898470727
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005746	0.5942982456140351	0.2019819593038327
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020741	0.7431111111111111	0.4325503859611346
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10030095	0.6053333333333333	0.12670460399872163
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10044034	0.6369747899159663	0.1977243846438893
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005482	0.6653225806451613	0.1328886590255255
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033647	0.6048265460030166	0.20811065534882625
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058648	0.7313218390804598	0.3634702092347448
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10025082	0.6703621581670363	0.13049122138147315
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10063560	0.5029421945309795	0.3027420961429507
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10030041	0.5377604166666666	0.3685214690545181
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031127	0.7566551832132791	0.48806695714821535
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050256	0.6041666666666667	0.08503805619733232
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061218	0.4578177727784027	0.06339322230175726
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10065720	0.6007834757834758	0.2571777355452405
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10065268	0.6026785714285714	0.3052037624050834
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013559	0.6653846153846155	0.4261197159346452
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020718	0.601253427340384	0.25804282462289907
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019304	0.8047619047619048	0.3463023162557324
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022972	0.6326605504587156	0.3136647698239636
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061920	0.7605263157894737	0.38757179158344274
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10043903	0.7218660968660968	0.4160043521439451
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10046542	0.7310206133735545	0.28939814302862266
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016288	0.5439775910364145	0.13458739785376772
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005861	0.746218487394958	0.31558627122579597
