data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022998	49(7.35%)	618 (92.65%)	XGBoost	50	13	22	40	17	454	1	11	9	113	0.7415654520917678	0.5056451612903226	0.3548387096774194	0.0833333333333333	0.5641025641025641	0.1	0.4356435643564356	0.2031746031746031	0.0909090909090909	0.7415654520917678	0.6645161290322581	0.3924228597408849	0.0103907442304152	0.2320603603058363	0.1139675152552662	8.275687817732493
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029883	151(22.64%)	516 (77.36%)	XGBoost	50	27	85	88	37	323	16	21	13	84	0.7413046946671453	0.6758620689655173	0.4913294797687861	0.4324324324324324	0.6967213114754098	0.5517241379310345	0.576271186440678	0.3546092983987995	0.4848484848484848	0.7413046946671453	0.6935960591133006	0.4330342938182607	0.3239732056573166	0.4117381060025967	0.4680583641036924	5.273101087411245
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10079487	68(10.19%)	599 (89.81%)	XGBoost	50	43	39	0	14	480	1	3	14	116	0.8679245283018868	0.5207282913165266	1.0	0.25	0.7358490566037735	0.0666666666666666	0.8478260869565216	0.2323565323565323	0.1052631578947368	0.8679245283018868	0.3759103641456582	0.8455737902493804	0.0768087925010734	0.7621154731140924	0.111258451252674	7.439873623847961
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042682	45(6.75%)	622 (93.25%)	XGBoost	50	41	18	23	16	476	2	6	9	117	0.7416597901685724	0.5665188470066519	0.4390243902439024	0.25	0.5294117647058824	0.1818181818181818	0.48	0.1555555555555555	0.2105263157894737	0.7416597901685724	0.6407982261640798	0.4432509155329412	0.1541321870142776	0.2624434389140271	0.2003943060111124	5.266730650266012
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10064658	87(13.04%)	580 (86.96%)	XGBoost	50	44	45	46	23	419	4	16	15	99	0.7814199873497787	0.5356979405034326	0.4945054945054945	0.2	0.6617647058823529	0.2105263157894736	0.5660377358490567	0.2517581833371307	0.2051282051282051	0.7814199873497786	0.6503432494279177	0.4990384825182932	0.0698926414728235	0.3703982531098743	0.2285401729603942	8.211693569024403
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047513	62(9.3%)	605 (90.7%)	XGBoost	50	32	28	29	20	456	1	6	13	114	0.7617697594501718	0.5107142857142857	0.4912280701754385	0.1428571428571428	0.5833333333333334	0.0714285714285714	0.5333333333333333	0.1352278703191482	0.0952380952380952	0.7617697594501719	0.5654761904761906	0.4849534500884265	0.0294575741410058	0.3240731597599376	0.1824492139696513	6.592041826248169
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040844	31(4.65%)	636 (95.35%)	XGBoost	50	21	18	24	7	484	3	10	3	118	0.8363779527559054	0.7109375	0.4285714285714285	0.2307692307692307	0.72	0.5	0.5373134328358209	0.2271794871794871	0.3157894736842105	0.8363779527559054	0.724609375	0.5279514511608975	0.294781374050274	0.321704636826588	0.3470441595441595	5.199809006849924
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042674	58(8.7%)	609 (91.3%)	XGBoost	50	33	39	25	8	461	2	7	9	116	0.889173452412223	0.5624538063562454	0.609375	0.2222222222222222	0.8297872340425532	0.1818181818181818	0.7027027027027027	0.2417254901960784	0.1999999999999999	0.8891734524122231	0.6385809312638581	0.6789907502033696	0.1369813825092412	0.5206609766077203	0.224222657637637	9.347735432783765
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016970	90(13.49%)	577 (86.51%)	XGBoost	50	11	46	34	23	430	6	12	15	101	0.7966954022988506	0.5897597977243995	0.575	0.3333333333333333	0.6666666666666666	0.2857142857142857	0.6174496644295301	0.341439205955335	0.3076923076923076	0.7966954022988505	0.5503581963758954	0.5577380233561421	0.1913795296232245	0.4264853033145716	0.2536464559362668	7.081442459424337
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048908	87(13.04%)	580 (86.96%)	XGBoost	50	8	35	34	35	429	2	13	15	104	0.7132829373650108	0.5032679738562091	0.5072463768115942	0.1333333333333333	0.5	0.1176470588235294	0.5035971223021583	0.1800046008741661	0.125	0.7132829373650108	0.4806435394670688	0.4291825826176355	0.0068993289269509	0.3192892296815945	0.1500398657923491	8.614435509840648
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050337	110(16.49%)	557 (83.51%)	XGBoost	50	8	63	95	18	357	12	24	17	81	0.7838003933136677	0.5926108374384237	0.3987341772151899	0.3333333333333333	0.7777777777777778	0.4137931034482758	0.5271966527196653	0.2921351766513057	0.3692307692307692	0.7838003933136676	0.59376026272578	0.4461804510334725	0.1720763428029	0.3438976892203197	0.3257921588250574	6.316370689868927
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035598	135(20.24%)	532 (79.76%)	XGBoost	50	6	76	112	26	319	15	32	18	69	0.7426186251762886	0.5688568856885688	0.4042553191489361	0.3191489361702128	0.7450980392156863	0.4545454545454545	0.5241379310344827	0.3773181164868448	0.375	0.7426186251762886	0.6237623762376238	0.3994885919896039	0.1243330173692624	0.3499903334452618	0.3707336799632346	7.101493791739146
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042464	77(11.54%)	590 (88.46%)	XGBoost	50	48	42	23	17	451	5	5	13	111	0.831670600014303	0.6173371647509578	0.6461538461538462	0.5	0.711864406779661	0.2777777777777778	0.6774193548387097	0.4159090909090909	0.3571428571428571	0.831670600014303	0.6977969348659004	0.6360225942207755	0.3045229233597423	0.4918688587146628	0.4168275505190337	9.736130539576212
