data	safety_endpoint	roc_auc_score	pr_auc_score
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061494	0.462431693989071	0.08751503727120508
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062713	0.5042735042735043	0.15415965699924242
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10044016	0.7112533692722371	0.4249687365865765
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040108	0.7515889830508475	0.4140762582649013
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028289	0.4803571428571428	0.1848870744679736
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10017982	0.485483870967742	0.08754739112471849
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007617	0.6627522935779817	0.30174679387340875
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021036	0.7179919137466307	0.4762147039392909
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014080	0.47559523809523807	0.10985537161873057
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10057372	0.48484848484848486	0.08725784269165601
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10069339	0.626764705882353	0.35034469480717667
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10081150	0.5448717948717949	0.34499834732239076
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013012	0.5942279942279942	0.4270097193699081
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10053377	0.532017999307719	0.23821209592359766
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016042	0.6448512585812356	0.27983593707241816
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039117	0.6594417077175697	0.35630205651935754
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021143	0.5682692307692307	0.30046280328907365
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040753	0.49962121212121213	0.18836688473204632
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023204	0.5737547892720307	0.16372055063178131
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007559	0.6619663141402271	0.351047307264614
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007223	0.5725490196078431	0.1402256686327554
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10024574	0.764780673871583	0.25820468286939957
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10017533	0.5910714285714285	0.27150272207442
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061124	0.5965099715099715	0.2285074937372606
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10038687	0.5981693363844394	0.1893261086809002
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008604	0.42666666666666664	0.061425404835322946
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061297	0.5873940677966102	0.1999286606133972
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027727	0.6026990553306343	0.3935457359013431
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10000636	0.5862700228832952	0.21363498201001174
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022998	0.6588709677419355	0.11641368292630484
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029883	0.7694581280788177	0.5287636840344523
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10079487	0.43753501400560224	0.13777838469613346
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042682	0.6585365853658537	0.16387303187103253
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10064658	0.6549199084668192	0.3571030801594822
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047513	0.5678571428571428	0.1442069183700782
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040844	0.7395833333333334	0.2842213342213342
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042674	0.6274944567627494	0.16832066254580114
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016970	0.6017699115044248	0.24830780456556706
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048908	0.46455505279034687	0.14412664662770042
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050337	0.5619047619047619	0.33185274544863774
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035598	0.6507650765076508	0.38409309507017353
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042464	0.7227011494252873	0.39124281310574505
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10053631	0.570211038961039	0.24944886067921157
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013836	0.6386904761904763	0.2643417106667986
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013573	0.5830645161290323	0.1942700100238048
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023201	0.6947368421052631	0.301613688640574
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10004637	0.6617927527018436	0.17005654161674483
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10012455	0.631277813095995	0.19659957509398707
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031252	0.5786435786435786	0.3855141060642092
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033775	0.5293715846994536	0.10441983886133302
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037833	0.6565137614678899	0.4514039783078744
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050528	0.6546610169491526	0.2239828177825774
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051592	0.7638888888888888	0.24403990757946134
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047295	0.6580131533402561	0.32169021180797197
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10036142	0.7527322404371585	0.23302122373198803
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019070	0.8100840336134454	0.38224861175888136
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10038537	0.5634920634920635	0.0924601296003215
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020765	0.6089285714285714	0.20720059351021297
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021639	0.6915708812260537	0.2351941955455317
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005359	0.529561347743166	0.14270594492210875
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037855	0.7522705919198246	0.4719140546566011
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062226	0.5273224043715847	0.10458088110559474
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10011469	0.7435320584926883	0.19418637630490793
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058877	0.6642857142857143	0.19314761717867798
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033557	0.6134515890613452	0.1436356603147112
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018627	0.7560975609756098	0.36015783243893845
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10036653	0.6196078431372549	0.17041572889517034
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027452	0.5742337164750958	0.25763297264429225
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10030963	0.6379862700228833	0.25726055604330433
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003693	0.6233766233766234	0.2273686026625924
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047571	0.5713229859571323	0.18279132287211206
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039740	0.6428571428571428	0.12968651020972916
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005758	0.6784922394678492	0.1626110651854033
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10073755	0.5018477457501848	0.20801409610029536
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014665	0.5073108709472346	0.10230717091247203
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10030124	0.668649885583524	0.35604627303902536
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10049773	0.574750830564784	0.4233801749784701
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10012441	0.7434173669467787	0.22608249142002496
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020852	0.660919540229885	0.3695960709345033
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020635	0.6593837535014007	0.25862909840721793
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039674	0.5863689776733254	0.22160825575289664
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013687	0.6470588235294118	0.36051648404287057
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007625	0.6097766540244416	0.2068090482410233
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035600	0.6926406926406926	0.49825636424787295
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018292	0.7229872881355932	0.27354378574893984
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042727	0.5516129032258065	0.1139495730171286
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10081647	0.5902964959568733	0.3035633999051359
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051992	0.34710743801652894	0.07718626924366895
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035737	0.5423340961098397	0.25474791831753807
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031248	0.6118226600985222	0.382154750519172
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061129	0.8032258064516129	0.20313017663690858
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051608	0.6435555555555555	0.15298978569770996
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10007759	0.5618348623853212	0.2919686662352659
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037368	0.629251700680272	0.44180835475334146
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005839	0.6280701754385964	0.2457418665564742
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048706	0.6560224089635854	0.190813833066419
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10010254	0.5814176245210728	0.1911459353450539
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10025409	0.5691302161890397	0.21601713467305333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052238	0.5389801938474504	0.19203521192563203
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052076	0.43420216147488877	0.08779882041814502
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008111	0.496	0.1257883981592519
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10075889	0.7242424242424242	0.46284554061324434
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10041812	0.5274193548387097	0.11730632067479552
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029410	0.5132415254237289	0.1363731337717144
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033072	0.6548440065681445	0.37300194185750246
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029279	0.5815423514538558	0.2680239259791669
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013781	0.7357142857142858	0.457421325262739
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014184	0.7502222222222223	0.15587966446211382
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008635	0.5212814645308924	0.16119625994662312
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10000620	0.6738544474393531	0.4141791224344981
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028391	0.5720338983050848	0.16703714643533654
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037597	0.6660714285714285	0.1842272801744378
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048334	0.6625	0.20291071154775822
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10064211	0.6476190476190476	0.36674082097356425
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003671	0.4755747126436781	0.14105768808232455
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042128	0.5905912269548632	0.1916371111652065
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052337	0.7028186274509804	0.48700705031068475
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047340	0.538135593220339	0.20166189687026934
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016059	0.47119266055045866	0.18681994010004732
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031282	0.5614678899082568	0.2940364687187395
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051118	0.5642076502732241	0.11448482384159174
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003445	0.572659616137877	0.22364059650192408
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10017626	0.5178571428571428	0.13966404524686116
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051620	0.6044817927170868	0.1736684409165251
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018100	0.6390145801910507	0.2427208766890075
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10036436	0.6270022883295195	0.23939932309597362
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020642	0.5727908455181183	0.13926420770668713
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021328	0.5890350877192982	0.3018852959987255
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029223	0.5251376146788991	0.21509503648585224
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008531	0.7147286821705426	0.2919598997493734
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040767	0.6689618644067797	0.29812278089871713
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003674	0.6398247978436657	0.288406308979692
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019974	0.6782786885245902	0.2954349909986329
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10025256	0.5619834710743802	0.14062537737968353
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039897	0.7054344063689858	0.4142454853507649
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10041101	0.5752118644067796	0.24310274795120912
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10049447	0.7023629964806435	0.2741405056395581
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040952	0.5211538461538461	0.11977831196581197
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039793	0.5423514538558787	0.1923126104536974
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047967	0.5832076420311714	0.21294150413597063
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014418	0.6388562475518997	0.2541021768361032
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050380	0.6757575757575758	0.30527927475720434
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008469	0.49453551912568305	0.12464689021830966
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001076	0.6442307692307693	0.3288354740066972
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037394	0.6942148760330579	0.17674556357755328
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020751	0.5646711012564671	0.15011139396439246
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051055	0.6024590163934427	0.25541002662149137
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10077804	0.6822776280323449	0.37152376456932257
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019670	0.5725400457665903	0.1971929916402888
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037469	0.5545977011494253	0.20877741141133685
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008479	0.7125	0.3678897070322047
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058818	0.6092105263157895	0.34729678755437554
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061877	0.6113624937154349	0.2303291903573797
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10077989	0.6254385964912281	0.25814556591813725
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10074170	0.6221264367816092	0.28148870220042566
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10046614	0.7384615384615384	0.07950160948937296
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10025188	0.541019955654102	0.12104583179550242
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10011640	0.6721970839617899	0.26195780933768215
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020993	0.5680000000000001	0.09929100982199465
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018767	0.5911458333333334	0.06707136949072433
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021133	0.49141767323585506	0.10320139726855226
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022112	0.5	0.014925373134328358
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013774	0.6683473389355743	0.20289349112889007
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10043561	0.6325757575757576	0.0473421926910299
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005464	0.6468579234972678	0.2405537783633469
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037128	0.753415300546448	0.46452968458887134
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033433	0.5819376026272578	0.3732433100418084
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10006582	0.7006802721088435	0.43800148618912343
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10034181	0.5960526315789473	0.2223139644589664
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052820	0.6451233842538191	0.32672538928652917
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10036206	0.49007936507936506	0.07700015007265093
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021518	0.5783475783475783	0.33824734748654034
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051398	0.40382452193475815	0.06014764840084378
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029783	0.6173371647509578	0.23085935295863355
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061621	0.6487394957983192	0.15834936909485336
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018691	0.5486331849968213	0.1253829271991741
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10034960	0.6319327731092437	0.22147582824828677
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10063743	0.5048962005483745	0.1879010228105547
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020919	0.6359649122807017	0.2882953326130011
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10056430	0.6141793967880924	0.21546031320536893
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10024264	0.5314685314685315	0.10948863908052388
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052251	0.6290983606557377	0.1611533394956966
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033079	0.605701754385965	0.20761237590438458
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058080	0.5947454844006568	0.2632185077158044
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10017888	0.6681922196796338	0.3305989350756413
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029366	0.4774575018477457	0.09043822587555661
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10041235	0.6746794871794872	0.3621714038208713
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031009	0.5910693301997649	0.2832963455416051
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016750	0.4699675324675324	0.1521275470622914
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10045458	0.5865546218487395	0.20047057208745228
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042858	0.49512987012987014	0.173157584700109
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027880	0.7209154481881754	0.25643507430505796
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047700	0.41309523809523807	0.09306906513286736
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10052230	0.5595238095238095	0.0768274947522552
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027599	0.6604872881355932	0.2262582172410235
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013554	0.657781862745098	0.4264162168641001
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035623	0.5167878158532364	0.2472363456588161
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020705	0.6227967097532314	0.28701988715223925
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051589	0.5949754901960784	0.3889561198710585
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10081792	0.8541666666666666	0.20047244074934936
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033645	0.632936507936508	0.13093240027618955
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10036628	0.5733618233618234	0.24199903478983786
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10043967	0.640059127864006	0.21527906830449525
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005483	0.7383470426948688	0.3954883780217665
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10054813	0.653525641025641	0.40061081812664545
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016173	0.5928030303030303	0.27075093169139736
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061354	0.638095238095238	0.288291390499184
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10068879	0.7297777777777777	0.2442400838599669
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10077605	0.5644736842105263	0.19190937119873766
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061246	0.6358823529411765	0.4154323856918343
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10002511	0.5202004384591294	0.2667146153453934
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10016029	0.8501759678230266	0.4222065110281752
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10010214	0.5523897058823529	0.37746290110438113
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003591	0.5893557422969187	0.28843433593431955
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10025080	0.6057017543859649	0.20550928012809988
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048799	0.6186252771618626	0.26855925278969855
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061664	0.5648907103825136	0.2718790239588405
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020947	0.6743295019157088	0.3200887349842299
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040070	0.5864220183486238	0.2092260317472031
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005724	0.6114942528735632	0.3310617050272635
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10042434	0.6064844246662429	0.32484176968844874
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10043224	0.6151515151515151	0.3720710268725588
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014625	0.40422077922077926	0.1384258763830615
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003598	0.633080808080808	0.5032801018604723
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10059570	0.522348484848485	0.1791708711005921
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061728	0.5057692307692307	0.2543872105885556
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058839	0.5317796610169492	0.20893530490922307
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040829	0.4479166666666667	0.07170274040977472
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10070878	0.6858766233766234	0.2682853097181468
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048858	0.6988436400201107	0.4134409740623542
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003840	0.5806995364517489	0.20618871711158943
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10009033	0.6513532763532764	0.31033861073152536
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10002016	0.5899554990464082	0.12632903273852403
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040872	0.42261904761904767	0.29197110061276
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021531	0.5392857142857143	0.1688052299528549
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021097	0.6223684210526316	0.2177154229290875
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037870	0.5922131147540983	0.21457445330914382
